lat_deg,lon_deg,h_km,dose_uSvph
-80.0,88.0,22.0,15.929781
-80.0,90.0,22.0,16.392962
-80.0,92.0,22.0,17.045715
-80.0,94.0,22.0,17.422426
-80.0,96.0,22.0,17.587505
-80.0,98.0,22.0,17.114737
-80.0,100.0,22.0,16.318712
-80.0,102.0,22.0,16.288761
-80.0,104.0,22.0,16.526695
-80.0,106.0,22.0,16.148924
-80.0,108.0,22.0,16.419353
-80.0,110.0,22.0,16.368542
-80.0,112.0,22.0,16.73175
-80.0,114.0,22.0,17.201284
-80.0,116.0,22.0,17.029852
-80.0,118.0,22.0,16.666063
-80.0,120.0,22.0,16.422802
-80.0,122.0,22.0,16.516083
-80.0,124.0,22.0,15.930568
-80.0,126.0,22.0,15.853928
-80.0,128.0,22.0,15.861609
-80.0,130.0,22.0,16.364845
-80.0,132.0,22.0,16.83602
-80.0,134.0,22.0,16.859482
-80.0,136.0,22.0,16.575497
-80.0,138.0,22.0,16.248867
-80.0,140.0,22.0,16.374205
-80.0,142.0,22.0,16.61326
-80.0,144.0,22.0,16.418476
-80.0,146.0,22.0,16.07527
-80.0,148.0,22.0,16.11868
-80.0,150.0,22.0,16.377005
-80.0,152.0,22.0,16.52769
-80.0,154.0,22.0,16.359049
-80.0,156.0,22.0,16.791208
-80.0,158.0,22.0,17.123657
-80.0,160.0,22.0,16.369781
-80.0,162.0,22.0,16.008429
-80.0,164.0,22.0,16.248775
-80.0,166.0,22.0,16.617289
-80.0,168.0,22.0,16.555172
-80.0,170.0,22.0,16.385971
-80.0,172.0,22.0,17.213942
-80.0,174.0,22.0,17.021532
-80.0,176.0,22.0,16.168941
-80.0,178.0,22.0,16.252728
-80.0,180.0,22.0,16.352327
-78.0,-180.0,22.0,17.601885
-78.0,-178.0,22.0,17.06956
-78.0,-176.0,22.0,16.874578
-78.0,-174.0,22.0,17.484137
-78.0,-172.0,22.0,18.16396
-78.0,-170.0,22.0,17.61531
-78.0,-168.0,22.0,17.112713
-78.0,-166.0,22.0,17.353138
-78.0,-164.0,22.0,17.04481
-78.0,-162.0,22.0,16.853212
-78.0,-160.0,22.0,17.431946
-78.0,-158.0,22.0,17.9305
-78.0,-156.0,22.0,17.851933
-78.0,-154.0,22.0,17.508514
-78.0,-152.0,22.0,17.176373
-78.0,-150.0,22.0,17.296534
-78.0,-148.0,22.0,16.915367
-78.0,-146.0,22.0,16.478493
-78.0,-144.0,22.0,16.455244
-78.0,-142.0,22.0,16.739489
-78.0,-140.0,22.0,17.043005
-78.0,-138.0,22.0,16.649704
-78.0,-136.0,22.0,16.036278
-78.0,-134.0,22.0,16.10973
-78.0,-132.0,22.0,16.496214
-78.0,-130.0,22.0,17.14242
-78.0,-128.0,22.0,16.975824
-78.0,-126.0,22.0,16.33531
-78.0,-124.0,22.0,16.71133
-78.0,-122.0,22.0,16.515808
-78.0,-120.0,22.0,16.72795
-78.0,-118.0,22.0,16.626724
-78.0,-116.0,22.0,16.593191
-78.0,-114.0,22.0,16.974682
-78.0,-112.0,22.0,17.315277
-78.0,-110.0,22.0,17.22427
-78.0,-108.0,22.0,17.127268
-78.0,-106.0,22.0,16.752344
-78.0,-104.0,22.0,16.687832
-78.0,-102.0,22.0,16.500162
-78.0,-100.0,22.0,17.342161
-78.0,-98.0,22.0,17.941675
-78.0,-96.0,22.0,17.992373
-78.0,-94.0,22.0,17.242208
-78.0,-92.0,22.0,16.941614
-78.0,-90.0,22.0,16.68833
-78.0,-88.0,22.0,16.33679
-78.0,-86.0,22.0,16.36778
-78.0,-84.0,22.0,16.694813
-78.0,-82.0,22.0,17.168749
-78.0,-80.0,22.0,16.794065
-78.0,-78.0,22.0,16.637697
-78.0,-76.0,22.0,16.458656
-78.0,-74.0,22.0,16.080544
-78.0,-72.0,22.0,16.42796
-78.0,-70.0,22.0,17.148874
-78.0,-68.0,22.0,17.642939
-78.0,-66.0,22.0,17.540243
-78.0,-64.0,22.0,16.89001
-78.0,-62.0,22.0,16.53708
-78.0,-60.0,22.0,16.902685
-78.0,-58.0,22.0,16.345299
-78.0,-56.0,22.0,15.700696
-78.0,-54.0,22.0,16.084505
-78.0,-52.0,22.0,16.783987
-78.0,-50.0,22.0,17.090906
-78.0,-48.0,22.0,16.62001
-78.0,-46.0,22.0,16.42106
-78.0,-44.0,22.0,16.776299
-78.0,-42.0,22.0,17.013636
-78.0,-40.0,22.0,17.146446
-78.0,-38.0,22.0,17.069136
-78.0,-36.0,22.0,17.051836
-78.0,-34.0,22.0,16.964851
-78.0,-32.0,22.0,17.18599
-78.0,-30.0,22.0,17.483805
-78.0,-28.0,22.0,17.879133
-78.0,-26.0,22.0,17.957508
-78.0,-24.0,22.0,17.936974
-78.0,-22.0,22.0,18.030298
-78.0,-20.0,22.0,17.703234
-78.0,-18.0,22.0,17.57046
-78.0,-16.0,22.0,17.653883
-78.0,-14.0,22.0,17.49548
-78.0,-12.0,22.0,17.29704
-78.0,-10.0,22.0,17.26456
-78.0,-8.0,22.0,17.49958
-78.0,-6.0,22.0,17.559216
-78.0,-4.0,22.0,17.467829
-78.0,-2.0,22.0,17.676954
-78.0,0.0,22.0,17.383436
-78.0,2.0,22.0,17.065638
-78.0,4.0,22.0,16.900303
-78.0,6.0,22.0,17.206854
-78.0,8.0,22.0,17.120928
-78.0,10.0,22.0,17.154648
-78.0,12.0,22.0,17.767391
-78.0,14.0,22.0,17.556461
-78.0,16.0,22.0,17.351057
-78.0,18.0,22.0,17.32454
-78.0,20.0,22.0,17.478394
-78.0,22.0,22.0,18.33243
-78.0,24.0,22.0,18.81367
-78.0,26.0,22.0,18.961159
-78.0,28.0,22.0,18.65224
-78.0,30.0,22.0,17.567104
-78.0,32.0,22.0,16.706993
-78.0,34.0,22.0,16.1889
-78.0,36.0,22.0,16.446512
-78.0,38.0,22.0,16.835358
-78.0,40.0,22.0,17.404516
-78.0,42.0,22.0,18.23395
-78.0,44.0,22.0,18.90632
-78.0,46.0,22.0,18.697205
-78.0,48.0,22.0,18.264582
-78.0,50.0,22.0,17.546213
-78.0,52.0,22.0,17.271215
-78.0,54.0,22.0,17.173784
-78.0,56.0,22.0,16.868944
-78.0,58.0,22.0,16.99925
-78.0,60.0,22.0,17.631983
-78.0,62.0,22.0,18.808659
-78.0,64.0,22.0,18.756279
-78.0,66.0,22.0,18.599737
-78.0,68.0,22.0,18.543653
-78.0,70.0,22.0,18.079626
-78.0,72.0,22.0,17.554565
-78.0,74.0,22.0,17.572294
-78.0,76.0,22.0,17.785158
-78.0,78.0,22.0,18.045734
-78.0,80.0,22.0,17.930607
-78.0,82.0,22.0,18.31086
-78.0,84.0,22.0,18.397512
-78.0,86.0,22.0,17.818672
-78.0,88.0,22.0,17.561108
-78.0,90.0,22.0,18.049648
-78.0,92.0,22.0,18.758568
-78.0,94.0,22.0,18.890045
-78.0,96.0,22.0,19.37492
-78.0,98.0,22.0,19.303453
-78.0,100.0,22.0,18.523567
-78.0,102.0,22.0,18.088865
-78.0,104.0,22.0,18.192568
-78.0,106.0,22.0,18.322777
-78.0,108.0,22.0,18.509043
-78.0,110.0,22.0,18.762106
-78.0,112.0,22.0,18.837587
-78.0,114.0,22.0,18.98726
-78.0,116.0,22.0,18.602726
-78.0,118.0,22.0,18.376904
-78.0,120.0,22.0,18.361732
-78.0,122.0,22.0,18.412313
-78.0,124.0,22.0,17.988203
-78.0,126.0,22.0,17.58703
-78.0,128.0,22.0,17.822704
-78.0,130.0,22.0,18.438202
-78.0,132.0,22.0,18.71516
-78.0,134.0,22.0,18.23732
-78.0,136.0,22.0,17.650957
-78.0,138.0,22.0,17.34009
-78.0,140.0,22.0,17.87243
-78.0,142.0,22.0,18.00043
-78.0,144.0,22.0,17.53622
-78.0,146.0,22.0,17.034246
-78.0,148.0,22.0,17.23888
-78.0,150.0,22.0,17.526747
-78.0,152.0,22.0,17.663275
-78.0,154.0,22.0,17.656668
-78.0,156.0,22.0,18.3826
-78.0,158.0,22.0,18.487013
-78.0,160.0,22.0,17.7643
-78.0,162.0,22.0,17.142578
-78.0,164.0,22.0,17.437944
-78.0,166.0,22.0,17.747831
-78.0,168.0,22.0,17.480532
-78.0,170.0,22.0,17.91936
-78.0,172.0,22.0,18.82051
-78.0,174.0,22.0,18.773388
-78.0,176.0,22.0,17.869707
-78.0,178.0,22.0,17.496138
-78.0,180.0,22.0,17.601885
-76.0,-180.0,22.0,16.08243
-76.0,-178.0,22.0,15.689167
-76.0,-176.0,22.0,15.605281
-76.0,-174.0,22.0,15.99881
-76.0,-172.0,22.0,16.546293
-76.0,-170.0,22.0,16.102827
-76.0,-168.0,22.0,15.796377
-76.0,-166.0,22.0,15.934746
-76.0,-164.0,22.0,15.488551
-76.0,-162.0,22.0,15.537532
-76.0,-160.0,22.0,16.090147
-76.0,-158.0,22.0,16.433609
-76.0,-156.0,22.0,16.321186
-76.0,-154.0,22.0,16.246157
-76.0,-152.0,22.0,15.994321
-76.0,-150.0,22.0,15.918972
-76.0,-148.0,22.0,15.372994
-76.0,-146.0,22.0,15.067181
-76.0,-144.0,22.0,15.093967
-76.0,-142.0,22.0,15.4095545
-76.0,-140.0,22.0,15.758735
-76.0,-138.0,22.0,15.399553
-76.0,-136.0,22.0,14.809744
-76.0,-134.0,22.0,14.891232
-76.0,-132.0,22.0,15.532249
-76.0,-130.0,22.0,15.997623
-76.0,-128.0,22.0,15.615404
-76.0,-126.0,22.0,15.090351
-76.0,-124.0,22.0,15.427225
-76.0,-122.0,22.0,15.41382
-76.0,-120.0,22.0,15.650156
-76.0,-118.0,22.0,15.429219
-76.0,-116.0,22.0,15.297286
-76.0,-114.0,22.0,15.829102
-76.0,-112.0,22.0,16.16584
-76.0,-110.0,22.0,16.033915
-76.0,-108.0,22.0,15.873788
-76.0,-106.0,22.0,15.654735
-76.0,-104.0,22.0,15.515827
-76.0,-102.0,22.0,15.230372
-76.0,-100.0,22.0,16.028631
-76.0,-98.0,22.0,16.567595
-76.0,-96.0,22.0,16.415071
-76.0,-94.0,22.0,15.862317
-76.0,-92.0,22.0,15.693409
-76.0,-90.0,22.0,15.719461
-76.0,-88.0,22.0,15.270671
-76.0,-86.0,22.0,15.130084
-76.0,-84.0,22.0,15.715268
-76.0,-82.0,22.0,15.952277
-76.0,-80.0,22.0,15.730907
-76.0,-78.0,22.0,15.397406
-76.0,-76.0,22.0,15.385061
-76.0,-74.0,22.0,14.966154
-76.0,-72.0,22.0,15.256478
-76.0,-70.0,22.0,15.803165
-76.0,-68.0,22.0,16.249876
-76.0,-66.0,22.0,16.025919
-76.0,-64.0,22.0,15.641073
-76.0,-62.0,22.0,15.460857
-76.0,-60.0,22.0,15.859545
-76.0,-58.0,22.0,15.257104
-76.0,-56.0,22.0,14.6124935
-76.0,-54.0,22.0,15.098816
-76.0,-52.0,22.0,15.676398
-76.0,-50.0,22.0,15.725256
-76.0,-48.0,22.0,15.458602
-76.0,-46.0,22.0,15.388881
-76.0,-44.0,22.0,15.602483
-76.0,-42.0,22.0,15.588711
-76.0,-40.0,22.0,15.945501
-76.0,-38.0,22.0,15.818206
-76.0,-36.0,22.0,15.837165
-76.0,-34.0,22.0,15.657285
-76.0,-32.0,22.0,15.81743
-76.0,-30.0,22.0,16.168322
-76.0,-28.0,22.0,16.64988
-76.0,-26.0,22.0,16.655787
-76.0,-24.0,22.0,16.61351
-76.0,-22.0,22.0,16.756779
-76.0,-20.0,22.0,16.440891
-76.0,-18.0,22.0,16.257486
-76.0,-16.0,22.0,16.318844
-76.0,-14.0,22.0,16.180851
-76.0,-12.0,22.0,15.977582
-76.0,-10.0,22.0,16.101274
-76.0,-8.0,22.0,16.611502
-76.0,-6.0,22.0,16.214287
-76.0,-4.0,22.0,16.247032
-76.0,-2.0,22.0,16.436932
-76.0,0.0,22.0,16.12965
-76.0,2.0,22.0,15.890206
-76.0,4.0,22.0,15.843986
-76.0,6.0,22.0,16.384386
-76.0,8.0,22.0,16.271732
-76.0,10.0,22.0,16.216719
-76.0,12.0,22.0,16.654549
-76.0,14.0,22.0,16.614737
-76.0,16.0,22.0,16.106842
-76.0,18.0,22.0,16.037653
-76.0,20.0,22.0,16.308926
-76.0,22.0,22.0,16.886984
-76.0,24.0,22.0,17.374384
-76.0,26.0,22.0,17.437088
-76.0,28.0,22.0,17.180107
-76.0,30.0,22.0,16.362123
-76.0,32.0,22.0,15.60149
-76.0,34.0,22.0,15.094644
-76.0,36.0,22.0,15.473197
-76.0,38.0,22.0,15.774974
-76.0,40.0,22.0,16.314268
-76.0,42.0,22.0,16.89088
-76.0,44.0,22.0,17.342785
-76.0,46.0,22.0,17.304419
-76.0,48.0,22.0,16.768791
-76.0,50.0,22.0,16.15172
-76.0,52.0,22.0,15.742005
-76.0,54.0,22.0,15.80546
-76.0,56.0,22.0,15.607383
-76.0,58.0,22.0,15.584207
-76.0,60.0,22.0,16.174002
-76.0,62.0,22.0,16.928738
-76.0,64.0,22.0,17.134014
-76.0,66.0,22.0,17.01437
-76.0,68.0,22.0,17.06479
-76.0,70.0,22.0,16.619392
-76.0,72.0,22.0,15.952912
-76.0,74.0,22.0,15.900666
-76.0,76.0,22.0,16.251856
-76.0,78.0,22.0,16.573006
-76.0,80.0,22.0,16.523254
-76.0,82.0,22.0,16.764782
-76.0,84.0,22.0,16.607738
-76.0,86.0,22.0,16.164516
-76.0,88.0,22.0,16.046366
-76.0,90.0,22.0,16.455153
-76.0,92.0,22.0,16.881098
-76.0,94.0,22.0,17.260496
-76.0,96.0,22.0,17.7246
-76.0,98.0,22.0,17.491364
-76.0,100.0,22.0,16.746363
-76.0,102.0,22.0,16.686495
-76.0,104.0,22.0,16.742886
-76.0,106.0,22.0,16.489603
-76.0,108.0,22.0,16.483051
-76.0,110.0,22.0,16.719341
-76.0,112.0,22.0,16.898159
-76.0,114.0,22.0,17.324642
-76.0,116.0,22.0,17.058323
-76.0,118.0,22.0,16.583536
-76.0,120.0,22.0,16.376486
-76.0,122.0,22.0,16.484816
-76.0,124.0,22.0,15.984745
-76.0,126.0,22.0,15.805471
-76.0,128.0,22.0,15.82297
-76.0,130.0,22.0,16.39242
-76.0,132.0,22.0,16.93153
-76.0,134.0,22.0,16.843409
-76.0,136.0,22.0,16.281597
-76.0,138.0,22.0,15.6329565
-76.0,140.0,22.0,16.109339
-76.0,142.0,22.0,16.523224
-76.0,144.0,22.0,16.218195
-76.0,146.0,22.0,15.378831
-76.0,148.0,22.0,15.727614
-76.0,150.0,22.0,16.299313
-76.0,152.0,22.0,16.451418
-76.0,154.0,22.0,16.36408
-76.0,156.0,22.0,16.894348
-76.0,158.0,22.0,17.240393
-76.0,160.0,22.0,16.351593
-76.0,162.0,22.0,15.887392
-76.0,164.0,22.0,16.247551
-76.0,166.0,22.0,16.227814
-76.0,168.0,22.0,15.930332
-76.0,170.0,22.0,16.187998
-76.0,172.0,22.0,17.023561
-76.0,174.0,22.0,16.97108
-76.0,176.0,22.0,16.055887
-76.0,178.0,22.0,15.976374
-76.0,180.0,22.0,16.08243
-74.0,-180.0,22.0,17.57772
-74.0,-178.0,22.0,17.211437
-74.0,-176.0,22.0,17.22183
-74.0,-174.0,22.0,17.682943
-74.0,-172.0,22.0,17.83341
-74.0,-170.0,22.0,17.428102
-74.0,-168.0,22.0,17.283499
-74.0,-166.0,22.0,17.193407
-74.0,-164.0,22.0,16.805273
-74.0,-162.0,22.0,16.863253
-74.0,-160.0,22.0,17.469545
-74.0,-158.0,22.0,17.945892
-74.0,-156.0,22.0,17.741037
-74.0,-154.0,22.0,17.599913
-74.0,-152.0,22.0,17.621725
-74.0,-150.0,22.0,17.404238
-74.0,-148.0,22.0,16.725111
-74.0,-146.0,22.0,16.471151
-74.0,-144.0,22.0,16.975407
-74.0,-142.0,22.0,17.508194
-74.0,-140.0,22.0,17.896236
-74.0,-138.0,22.0,17.547724
-74.0,-136.0,22.0,16.985594
-74.0,-134.0,22.0,16.944195
-74.0,-132.0,22.0,17.483032
-74.0,-130.0,22.0,17.471533
-74.0,-128.0,22.0,17.049873
-74.0,-126.0,22.0,16.425085
-74.0,-124.0,22.0,16.53291
-74.0,-122.0,22.0,17.391186
-74.0,-120.0,22.0,17.770346
-74.0,-118.0,22.0,17.52123
-74.0,-116.0,22.0,17.141476
-74.0,-114.0,22.0,17.733025
-74.0,-112.0,22.0,18.11476
-74.0,-110.0,22.0,17.361717
-74.0,-108.0,22.0,17.110945
-74.0,-106.0,22.0,17.160276
-74.0,-104.0,22.0,17.056229
-74.0,-102.0,22.0,16.772577
-74.0,-100.0,22.0,17.53355
-74.0,-98.0,22.0,18.278687
-74.0,-96.0,22.0,18.24105
-74.0,-94.0,22.0,17.392094
-74.0,-92.0,22.0,17.152088
-74.0,-90.0,22.0,17.36885
-74.0,-88.0,22.0,17.229954
-74.0,-86.0,22.0,17.322086
-74.0,-84.0,22.0,18.110178
-74.0,-82.0,22.0,18.21287
-74.0,-80.0,22.0,17.552393
-74.0,-78.0,22.0,16.992426
-74.0,-76.0,22.0,17.270807
-74.0,-74.0,22.0,16.992527
-74.0,-72.0,22.0,17.03557
-74.0,-70.0,22.0,17.416048
-74.0,-68.0,22.0,18.089296
-74.0,-66.0,22.0,17.702871
-74.0,-64.0,22.0,16.93132
-74.0,-62.0,22.0,16.925678
-74.0,-60.0,22.0,17.368155
-74.0,-58.0,22.0,16.88538
-74.0,-56.0,22.0,16.28469
-74.0,-54.0,22.0,16.78185
-74.0,-52.0,22.0,17.669832
-74.0,-50.0,22.0,17.85601
-74.0,-48.0,22.0,17.318222
-74.0,-46.0,22.0,16.56287
-74.0,-44.0,22.0,16.569849
-74.0,-42.0,22.0,17.185064
-74.0,-40.0,22.0,17.70982
-74.0,-38.0,22.0,17.651424
-74.0,-36.0,22.0,17.102564
-74.0,-34.0,22.0,16.811068
-74.0,-32.0,22.0,17.298187
-74.0,-30.0,22.0,17.351103
-74.0,-28.0,22.0,17.551355
-74.0,-26.0,22.0,17.507376
-74.0,-24.0,22.0,17.198898
-74.0,-22.0,22.0,17.068619
-74.0,-20.0,22.0,16.829502
-74.0,-18.0,22.0,17.439167
-74.0,-16.0,22.0,17.960682
-74.0,-14.0,22.0,17.309734
-74.0,-12.0,22.0,17.168388
-74.0,-10.0,22.0,17.20557
-74.0,-8.0,22.0,17.841156
-74.0,-6.0,22.0,17.44538
-74.0,-4.0,22.0,17.458412
-74.0,-2.0,22.0,17.705502
-74.0,0.0,22.0,17.599531
-74.0,2.0,22.0,17.1331
-74.0,4.0,22.0,16.75413
-74.0,6.0,22.0,17.409006
-74.0,8.0,22.0,17.356697
-74.0,10.0,22.0,17.12058
-74.0,12.0,22.0,18.032976
-74.0,14.0,22.0,18.02255
-74.0,16.0,22.0,17.293762
-74.0,18.0,22.0,17.086908
-74.0,20.0,22.0,17.5153
-74.0,22.0,22.0,17.432707
-74.0,24.0,22.0,17.483562
-74.0,26.0,22.0,17.844666
-74.0,28.0,22.0,18.21004
-74.0,30.0,22.0,17.560488
-74.0,32.0,22.0,16.421648
-74.0,34.0,22.0,16.151365
-74.0,36.0,22.0,17.010286
-74.0,38.0,22.0,17.278015
-74.0,40.0,22.0,17.368668
-74.0,42.0,22.0,17.788593
-74.0,44.0,22.0,18.289917
-74.0,46.0,22.0,18.576036
-74.0,48.0,22.0,18.259321
-74.0,50.0,22.0,17.53401
-74.0,52.0,22.0,16.55539
-74.0,54.0,22.0,16.338955
-74.0,56.0,22.0,16.288446
-74.0,58.0,22.0,16.989347
-74.0,60.0,22.0,17.558172
-74.0,62.0,22.0,18.196589
-74.0,64.0,22.0,18.353798
-74.0,66.0,22.0,18.216692
-74.0,68.0,22.0,17.948008
-74.0,70.0,22.0,17.184195
-74.0,72.0,22.0,16.854467
-74.0,74.0,22.0,17.412767
-74.0,76.0,22.0,17.363087
-74.0,78.0,22.0,17.274197
-74.0,80.0,22.0,17.367323
-74.0,82.0,22.0,17.316141
-74.0,84.0,22.0,17.177301
-74.0,86.0,22.0,17.089827
-74.0,88.0,22.0,16.945059
-74.0,90.0,22.0,17.401236
-74.0,92.0,22.0,17.820108
-74.0,94.0,22.0,18.011621
-74.0,96.0,22.0,18.436235
-74.0,98.0,22.0,18.045105
-74.0,100.0,22.0,17.159908
-74.0,102.0,22.0,17.330315
-74.0,104.0,22.0,17.648975
-74.0,106.0,22.0,17.136923
-74.0,108.0,22.0,17.298916
-74.0,110.0,22.0,17.300257
-74.0,112.0,22.0,17.615961
-74.0,114.0,22.0,18.144468
-74.0,116.0,22.0,17.880186
-74.0,118.0,22.0,17.562502
-74.0,120.0,22.0,17.545547
-74.0,122.0,22.0,17.395067
-74.0,124.0,22.0,16.94018
-74.0,126.0,22.0,16.88199
-74.0,128.0,22.0,16.860367
-74.0,130.0,22.0,17.395216
-74.0,132.0,22.0,17.912584
-74.0,134.0,22.0,17.932293
-74.0,136.0,22.0,17.783827
-74.0,138.0,22.0,17.097769
-74.0,140.0,22.0,17.475178
-74.0,142.0,22.0,17.71541
-74.0,144.0,22.0,17.353958
-74.0,146.0,22.0,16.86216
-74.0,148.0,22.0,16.99316
-74.0,150.0,22.0,17.403828
-74.0,152.0,22.0,17.304369
-74.0,154.0,22.0,16.953165
-74.0,156.0,22.0,17.613808
-74.0,158.0,22.0,17.828169
-74.0,160.0,22.0,17.091623
-74.0,162.0,22.0,16.895653
-74.0,164.0,22.0,17.255747
-74.0,166.0,22.0,17.341124
-74.0,168.0,22.0,17.33801
-74.0,170.0,22.0,17.410131
-74.0,172.0,22.0,18.272224
-74.0,174.0,22.0,18.079151
-74.0,176.0,22.0,17.272219
-74.0,178.0,22.0,17.433113
-74.0,180.0,22.0,17.57772
-72.0,-180.0,22.0,19.527933
-72.0,-178.0,22.0,19.02079
-72.0,-176.0,22.0,18.5453
-72.0,-174.0,22.0,19.244368
-72.0,-172.0,22.0,19.573603
-72.0,-170.0,22.0,19.013063
-72.0,-168.0,22.0,18.7501
-72.0,-166.0,22.0,18.511911
-72.0,-164.0,22.0,18.332823
-72.0,-162.0,22.0,18.34801
-72.0,-160.0,22.0,18.95217
-72.0,-158.0,22.0,19.43665
-72.0,-156.0,22.0,19.282267
-72.0,-154.0,22.0,19.230965
-72.0,-152.0,22.0,19.151054
-72.0,-150.0,22.0,19.049757
-72.0,-148.0,22.0,18.461967
-72.0,-146.0,22.0,17.903858
-72.0,-144.0,22.0,18.47279
-72.0,-142.0,22.0,19.226604
-72.0,-140.0,22.0,19.862011
-72.0,-138.0,22.0,19.444489
-72.0,-136.0,22.0,18.89238
-72.0,-134.0,22.0,18.816536
-72.0,-132.0,22.0,19.02969
-72.0,-130.0,22.0,19.413715
-72.0,-128.0,22.0,18.883337
-72.0,-126.0,22.0,17.964249
-72.0,-124.0,22.0,18.055046
