lat_deg,lon_deg,h_km,dose_uSvph
-80.0,62.0,20.0,14.537892
-80.0,64.0,20.0,14.557996
-80.0,66.0,20.0,14.557729
-80.0,68.0,20.0,14.364877
-80.0,70.0,20.0,13.974819
-80.0,72.0,20.0,13.515887
-80.0,74.0,20.0,13.823792
-80.0,76.0,20.0,14.004217
-80.0,78.0,20.0,14.130872
-80.0,80.0,20.0,14.006852
-80.0,82.0,20.0,13.934014
-80.0,84.0,20.0,13.964801
-80.0,86.0,20.0,13.782616
-80.0,88.0,20.0,13.6114435
-80.0,90.0,20.0,14.037669
-80.0,92.0,20.0,14.60527
-80.0,94.0,20.0,14.878682
-80.0,96.0,20.0,14.976741
-80.0,98.0,20.0,14.633859
-80.0,100.0,20.0,14.020931
-80.0,102.0,20.0,13.981901
-80.0,104.0,20.0,14.157284
-80.0,106.0,20.0,13.875998
-80.0,108.0,20.0,14.070419
-80.0,110.0,20.0,14.019247
-80.0,112.0,20.0,14.273008
-80.0,114.0,20.0,14.609035
-80.0,116.0,20.0,14.4508915
-80.0,118.0,20.0,14.192786
-80.0,120.0,20.0,14.03707
-80.0,122.0,20.0,14.074647
-80.0,124.0,20.0,13.625493
-80.0,126.0,20.0,13.519819
-80.0,128.0,20.0,13.466784
-80.0,130.0,20.0,14.003797
-80.0,132.0,20.0,14.49366
-80.0,134.0,20.0,14.661825
-80.0,136.0,20.0,14.322987
-80.0,138.0,20.0,13.907853
-80.0,140.0,20.0,14.073949
-80.0,142.0,20.0,14.349305
-80.0,144.0,20.0,14.108707
-80.0,146.0,20.0,13.765507
-80.0,148.0,20.0,13.732372
-80.0,150.0,20.0,14.054182
-80.0,152.0,20.0,14.235368
-80.0,154.0,20.0,13.9712515
-80.0,156.0,20.0,14.210142
-80.0,158.0,20.0,14.539245
-80.0,160.0,20.0,14.018001
-80.0,162.0,20.0,13.7366295
-80.0,164.0,20.0,14.025057
-80.0,166.0,20.0,14.316408
-80.0,168.0,20.0,14.18534
-80.0,170.0,20.0,14.017215
-80.0,172.0,20.0,14.670854
-80.0,174.0,20.0,14.571407
-80.0,176.0,20.0,13.804867
-80.0,178.0,20.0,13.890575
-80.0,180.0,20.0,14.021359
-78.0,-180.0,20.0,15.1723585
-78.0,-178.0,20.0,14.74845
-78.0,-176.0,20.0,14.472551
-78.0,-174.0,20.0,14.99743
-78.0,-172.0,20.0,15.610577
-78.0,-170.0,20.0,15.132136
-78.0,-168.0,20.0,14.732147
-78.0,-166.0,20.0,14.977676
-78.0,-164.0,20.0,14.632889
-78.0,-162.0,20.0,14.528094
-78.0,-160.0,20.0,15.029172
-78.0,-158.0,20.0,15.357579
-78.0,-156.0,20.0,15.305257
-78.0,-154.0,20.0,15.004175
-78.0,-152.0,20.0,14.688651
-78.0,-150.0,20.0,14.798403
-78.0,-148.0,20.0,14.627727
-78.0,-146.0,20.0,14.206988
-78.0,-144.0,20.0,14.016586
-78.0,-142.0,20.0,14.286102
-78.0,-140.0,20.0,14.6428175
-78.0,-138.0,20.0,14.408332
-78.0,-136.0,20.0,13.936592
-78.0,-134.0,20.0,13.960553
-78.0,-132.0,20.0,14.201631
-78.0,-130.0,20.0,14.790033
-78.0,-128.0,20.0,14.673198
-78.0,-126.0,20.0,14.103512
-78.0,-124.0,20.0,14.318121
-78.0,-122.0,20.0,14.192201
-78.0,-120.0,20.0,14.552881
-78.0,-118.0,20.0,14.473852
-78.0,-116.0,20.0,14.317623
-78.0,-114.0,20.0,14.6244135
-78.0,-112.0,20.0,14.893294
-78.0,-110.0,20.0,14.769729
-78.0,-108.0,20.0,14.65862
-78.0,-106.0,20.0,14.376427
-78.0,-104.0,20.0,14.426931
-78.0,-102.0,20.0,14.277681
-78.0,-100.0,20.0,14.873284
-78.0,-98.0,20.0,15.413049
-78.0,-96.0,20.0,15.466923
-78.0,-94.0,20.0,14.864939
-78.0,-92.0,20.0,14.610027
-78.0,-90.0,20.0,14.4349
-78.0,-88.0,20.0,14.071191
-78.0,-86.0,20.0,14.052708
-78.0,-84.0,20.0,14.337234
-78.0,-82.0,20.0,14.7803955
-78.0,-80.0,20.0,14.449723
-78.0,-78.0,20.0,14.2746935
-78.0,-76.0,20.0,14.1728325
-78.0,-74.0,20.0,13.964528
-78.0,-72.0,20.0,14.1725445
-78.0,-70.0,20.0,14.723815
-78.0,-68.0,20.0,15.195031
-78.0,-66.0,20.0,15.099888
-78.0,-64.0,20.0,14.479475
-78.0,-62.0,20.0,14.194515
-78.0,-60.0,20.0,14.472072
-78.0,-58.0,20.0,13.975996
-78.0,-56.0,20.0,13.440641
-78.0,-54.0,20.0,13.766799
-78.0,-52.0,20.0,14.44662
-78.0,-50.0,20.0,14.679083
-78.0,-48.0,20.0,14.301697
-78.0,-46.0,20.0,14.145086
-78.0,-44.0,20.0,14.420377
-78.0,-42.0,20.0,14.624839
-78.0,-40.0,20.0,14.72451
-78.0,-38.0,20.0,14.599184
-78.0,-36.0,20.0,14.61016
-78.0,-34.0,20.0,14.579424
-78.0,-32.0,20.0,14.753268
-78.0,-30.0,20.0,14.955738
-78.0,-28.0,20.0,15.31228
-78.0,-26.0,20.0,15.444405
-78.0,-24.0,20.0,15.444599
-78.0,-22.0,20.0,15.476842
-78.0,-20.0,20.0,15.178883
-78.0,-18.0,20.0,15.093176
-78.0,-16.0,20.0,15.138173
-78.0,-14.0,20.0,15.004715
-78.0,-12.0,20.0,14.843446
-78.0,-10.0,20.0,14.827448
-78.0,-8.0,20.0,14.986867
-78.0,-6.0,20.0,14.948102
-78.0,-4.0,20.0,14.982048
-78.0,-2.0,20.0,15.148247
-78.0,0.0,20.0,14.90379
-78.0,2.0,20.0,14.645119
-78.0,4.0,20.0,14.544937
-78.0,6.0,20.0,14.772535
-78.0,8.0,20.0,14.710769
-78.0,10.0,20.0,14.79302
-78.0,12.0,20.0,15.254648
-78.0,14.0,20.0,15.131938
-78.0,16.0,20.0,14.956808
-78.0,18.0,20.0,14.91508
-78.0,20.0,20.0,14.991031
-78.0,22.0,20.0,15.653642
-78.0,24.0,20.0,16.060486
-78.0,26.0,20.0,16.176422
-78.0,28.0,20.0,15.7805605
-78.0,30.0,20.0,14.933095
-78.0,32.0,20.0,14.434463
-78.0,34.0,20.0,13.977992
-78.0,36.0,20.0,14.079845
-78.0,38.0,20.0,14.360658
-78.0,40.0,20.0,14.777414
-78.0,42.0,20.0,15.5238495
-78.0,44.0,20.0,16.021992
-78.0,46.0,20.0,15.846603
-78.0,48.0,20.0,15.5407505
-78.0,50.0,20.0,15.010895
-78.0,52.0,20.0,14.733026
-78.0,54.0,20.0,14.614765
-78.0,56.0,20.0,14.484491
-78.0,58.0,20.0,14.527997
-78.0,60.0,20.0,14.976987
-78.0,62.0,20.0,15.953578
-78.0,64.0,20.0,16.047697
-78.0,66.0,20.0,15.928683
-78.0,68.0,20.0,15.783201
-78.0,70.0,20.0,15.438712
-78.0,72.0,20.0,15.08783
-78.0,74.0,20.0,15.061344
-78.0,76.0,20.0,15.093341
-78.0,78.0,20.0,15.207528
-78.0,80.0,20.0,15.256824
-78.0,82.0,20.0,15.555059
-78.0,84.0,20.0,15.673419
-78.0,86.0,20.0,15.170319
-78.0,88.0,20.0,14.998924
-78.0,90.0,20.0,15.433123
-78.0,92.0,20.0,15.877141
-78.0,94.0,20.0,16.008245
-78.0,96.0,20.0,16.442226
-78.0,98.0,20.0,16.3334
-78.0,100.0,20.0,15.707825
-78.0,102.0,20.0,15.40868
-78.0,104.0,20.0,15.479067
-78.0,106.0,20.0,15.588116
-78.0,108.0,20.0,15.606844
-78.0,110.0,20.0,15.90238
-78.0,112.0,20.0,15.982828
-78.0,114.0,20.0,16.20386
-78.0,116.0,20.0,15.884566
-78.0,118.0,20.0,15.609984
-78.0,120.0,20.0,15.629845
-78.0,122.0,20.0,15.700381
-78.0,124.0,20.0,15.327387
-78.0,126.0,20.0,15.019966
-78.0,128.0,20.0,15.2131195
-78.0,130.0,20.0,15.768649
-78.0,132.0,20.0,16.066988
-78.0,134.0,20.0,15.75396
-78.0,136.0,20.0,15.227461
-78.0,138.0,20.0,14.794632
-78.0,140.0,20.0,15.245413
-78.0,142.0,20.0,15.504512
-78.0,144.0,20.0,15.096191
-78.0,146.0,20.0,14.625331
-78.0,148.0,20.0,14.714606
-78.0,150.0,20.0,15.079
-78.0,152.0,20.0,15.142606
-78.0,154.0,20.0,15.052442
-78.0,156.0,20.0,15.587135
-78.0,158.0,20.0,15.889619
-78.0,160.0,20.0,15.290883
-78.0,162.0,20.0,14.739399
-78.0,164.0,20.0,14.975916
-78.0,166.0,20.0,15.273623
-78.0,168.0,20.0,15.051049
-78.0,170.0,20.0,15.419337
-78.0,172.0,20.0,16.12294
-78.0,174.0,20.0,16.133282
-78.0,176.0,20.0,15.352893
-78.0,178.0,20.0,15.048685
-78.0,180.0,20.0,15.1723585
-76.0,-180.0,20.0,13.780108
-76.0,-178.0,20.0,13.447542
-76.0,-176.0,20.0,13.375779
-76.0,-174.0,20.0,13.721461
-76.0,-172.0,20.0,14.183832
-76.0,-170.0,20.0,13.842545
-76.0,-168.0,20.0,13.591562
-76.0,-166.0,20.0,13.69058
-76.0,-164.0,20.0,13.246566
-76.0,-162.0,20.0,13.342024
-76.0,-160.0,20.0,13.8081255
-76.0,-158.0,20.0,14.113008
-76.0,-156.0,20.0,13.988503
-76.0,-154.0,20.0,13.905108
-76.0,-152.0,20.0,13.627913
-76.0,-150.0,20.0,13.610486
-76.0,-148.0,20.0,13.292665
-76.0,-146.0,20.0,12.945847
-76.0,-144.0,20.0,12.8960495
-76.0,-142.0,20.0,13.196933
-76.0,-140.0,20.0,13.530371
-76.0,-138.0,20.0,13.369479
-76.0,-136.0,20.0,12.887802
-76.0,-134.0,20.0,12.9405365
-76.0,-132.0,20.0,13.364202
-76.0,-130.0,20.0,13.715161
-76.0,-128.0,20.0,13.496863
-76.0,-126.0,20.0,13.064958
-76.0,-124.0,20.0,13.185585
-76.0,-122.0,20.0,13.227078
-76.0,-120.0,20.0,13.525023
-76.0,-118.0,20.0,13.393049
-76.0,-116.0,20.0,13.1800785
-76.0,-114.0,20.0,13.6351185
-76.0,-112.0,20.0,13.888549
-76.0,-110.0,20.0,13.732912
-76.0,-108.0,20.0,13.575331
-76.0,-106.0,20.0,13.477759
-76.0,-104.0,20.0,13.415714
-76.0,-102.0,20.0,13.17161
-76.0,-100.0,20.0,13.752677
-76.0,-98.0,20.0,14.2115755
-76.0,-96.0,20.0,14.146227
-76.0,-94.0,20.0,13.681575
-76.0,-92.0,20.0,13.490641
-76.0,-90.0,20.0,13.53259
-76.0,-88.0,20.0,13.1185255
-76.0,-86.0,20.0,12.982988
-76.0,-84.0,20.0,13.498466
-76.0,-82.0,20.0,13.69711
-76.0,-80.0,20.0,13.495991
-76.0,-78.0,20.0,13.244466
-76.0,-76.0,20.0,13.243891
-76.0,-74.0,20.0,12.9616785
-76.0,-72.0,20.0,13.133293
-76.0,-70.0,20.0,13.560386
-76.0,-68.0,20.0,13.962427
-76.0,-66.0,20.0,13.795454
-76.0,-64.0,20.0,13.403661
-76.0,-62.0,20.0,13.2476015
-76.0,-60.0,20.0,13.593049
-76.0,-58.0,20.0,13.067036
-76.0,-56.0,20.0,12.515761
-76.0,-54.0,20.0,12.930722
-76.0,-52.0,20.0,13.478977
-76.0,-50.0,20.0,13.487289
-76.0,-48.0,20.0,13.267227
-76.0,-46.0,20.0,13.2756815
-76.0,-44.0,20.0,13.459375
-76.0,-42.0,20.0,13.398076
-76.0,-40.0,20.0,13.678228
-76.0,-38.0,20.0,13.524352
-76.0,-36.0,20.0,13.556267
-76.0,-34.0,20.0,13.477119
-76.0,-32.0,20.0,13.592586
-76.0,-30.0,20.0,13.859948
-76.0,-28.0,20.0,14.270389
-76.0,-26.0,20.0,14.277052
-76.0,-24.0,20.0,14.226851
-76.0,-22.0,20.0,14.3256
-76.0,-20.0,20.0,14.031646
-76.0,-18.0,20.0,13.901104
-76.0,-16.0,20.0,13.93847
-76.0,-14.0,20.0,13.807987
-76.0,-12.0,20.0,13.684569
-76.0,-10.0,20.0,13.78467
-76.0,-8.0,20.0,14.191987
-76.0,-6.0,20.0,13.844724
-76.0,-4.0,20.0,13.895299
-76.0,-2.0,20.0,14.036882
-76.0,0.0,20.0,13.739842
-76.0,2.0,20.0,13.65568
-76.0,4.0,20.0,13.567124
-76.0,6.0,20.0,14.0419035
-76.0,8.0,20.0,13.947774
-76.0,10.0,20.0,13.974533
-76.0,12.0,20.0,14.301642
-76.0,14.0,20.0,14.248413
-76.0,16.0,20.0,13.795194
-76.0,18.0,20.0,13.743741
-76.0,20.0,20.0,13.990018
-76.0,22.0,20.0,14.330355
-76.0,24.0,20.0,14.805313
-76.0,26.0,20.0,14.8161745
-76.0,28.0,20.0,14.611066
-76.0,30.0,20.0,13.993554
-76.0,32.0,20.0,13.454004
-76.0,34.0,20.0,12.953037
-76.0,36.0,20.0,13.230459
-76.0,38.0,20.0,13.451054
-76.0,40.0,20.0,14.00625
-76.0,42.0,20.0,14.434239
-76.0,44.0,20.0,14.779645
-76.0,46.0,20.0,14.695975
-76.0,48.0,20.0,14.226444
-76.0,50.0,20.0,13.845083
-76.0,52.0,20.0,13.577253
-76.0,54.0,20.0,13.564353
-76.0,56.0,20.0,13.431329
-76.0,58.0,20.0,13.377182
-76.0,60.0,20.0,13.807896
-76.0,62.0,20.0,14.448259
-76.0,64.0,20.0,14.634466
-76.0,66.0,20.0,14.580088
-76.0,68.0,20.0,14.605639
-76.0,70.0,20.0,14.215174
-76.0,72.0,20.0,13.6163
-76.0,74.0,20.0,13.7142105
-76.0,76.0,20.0,13.818846
-76.0,78.0,20.0,14.071469
-76.0,80.0,20.0,14.094731
-76.0,82.0,20.0,14.388524
-76.0,84.0,20.0,14.188195
-76.0,86.0,20.0,13.893642
-76.0,88.0,20.0,13.7465925
-76.0,90.0,20.0,14.046213
-76.0,92.0,20.0,14.409042
-76.0,94.0,20.0,14.724987
-76.0,96.0,20.0,15.167758
-76.0,98.0,20.0,14.962065
-76.0,100.0,20.0,14.329425
-76.0,102.0,20.0,14.371111
-76.0,104.0,20.0,14.410716
-76.0,106.0,20.0,14.034882
-76.0,108.0,20.0,14.041411
-76.0,110.0,20.0,14.287765
-76.0,112.0,20.0,14.412547
-76.0,114.0,20.0,14.742801
-76.0,116.0,20.0,14.512419
-76.0,118.0,20.0,14.129043
-76.0,120.0,20.0,14.0172615
-76.0,122.0,20.0,14.048544
-76.0,124.0,20.0,13.722691
-76.0,126.0,20.0,13.665864
-76.0,128.0,20.0,13.592423
-76.0,130.0,20.0,14.040055
-76.0,132.0,20.0,14.501848
-76.0,134.0,20.0,14.48607
-76.0,136.0,20.0,14.058602
-76.0,138.0,20.0,13.46073
-76.0,140.0,20.0,13.777766
-76.0,142.0,20.0,14.237832
-76.0,144.0,20.0,13.864605
-76.0,146.0,20.0,13.189771
-76.0,148.0,20.0,13.408225
-76.0,150.0,20.0,13.917267
-76.0,152.0,20.0,14.099608
-76.0,154.0,20.0,14.034892
-76.0,156.0,20.0,14.4288
-76.0,158.0,20.0,14.758348
-76.0,160.0,20.0,13.955218
-76.0,162.0,20.0,13.573181
-76.0,164.0,20.0,13.90118
-76.0,166.0,20.0,13.991415
-76.0,168.0,20.0,13.697835
-76.0,170.0,20.0,13.900163
-76.0,172.0,20.0,14.623514
-76.0,174.0,20.0,14.588621
-76.0,176.0,20.0,13.78823
-76.0,178.0,20.0,13.70037
-76.0,180.0,20.0,13.780108
-74.0,-180.0,20.0,15.103226
-74.0,-178.0,20.0,14.844745
-74.0,-176.0,20.0,14.707332
-74.0,-174.0,20.0,15.153343
-74.0,-172.0,20.0,15.207607
-74.0,-170.0,20.0,14.891949
-74.0,-168.0,20.0,14.7547035
-74.0,-166.0,20.0,14.714228
-74.0,-164.0,20.0,14.455157
-74.0,-162.0,20.0,14.519797
-74.0,-160.0,20.0,14.983248
-74.0,-158.0,20.0,15.348501
-74.0,-156.0,20.0,15.216442
-74.0,-154.0,20.0,15.057072
-74.0,-152.0,20.0,15.095511
-74.0,-150.0,20.0,14.926585
-74.0,-148.0,20.0,14.334264
-74.0,-146.0,20.0,14.027786
-74.0,-144.0,20.0,14.481029
-74.0,-142.0,20.0,15.017195
-74.0,-140.0,20.0,15.363424
-74.0,-138.0,20.0,15.069872
-74.0,-136.0,20.0,14.620836
-74.0,-134.0,20.0,14.609892
-74.0,-132.0,20.0,15.014101
-74.0,-130.0,20.0,14.95576
-74.0,-128.0,20.0,14.653235
-74.0,-126.0,20.0,14.086
-74.0,-124.0,20.0,14.124907
-74.0,-122.0,20.0,14.875408
-74.0,-120.0,20.0,15.289042
-74.0,-118.0,20.0,15.08027
-74.0,-116.0,20.0,14.724103
-74.0,-114.0,20.0,15.1455345
-74.0,-112.0,20.0,15.491048
-74.0,-110.0,20.0,14.856765
-74.0,-108.0,20.0,14.616201
-74.0,-106.0,20.0,14.691439
-74.0,-104.0,20.0,14.602139
-74.0,-102.0,20.0,14.3773
-74.0,-100.0,20.0,15.017789
-74.0,-98.0,20.0,15.648525
-74.0,-96.0,20.0,15.613513
-74.0,-94.0,20.0,14.912665
-74.0,-92.0,20.0,14.635017
-74.0,-90.0,20.0,14.824393
-74.0,-88.0,20.0,14.779716
-74.0,-86.0,20.0,14.764388
-74.0,-84.0,20.0,15.413233
-74.0,-82.0,20.0,15.563488
-74.0,-80.0,20.0,14.992045
-74.0,-78.0,20.0,14.540392
-74.0,-76.0,20.0,14.822206
-74.0,-74.0,20.0,14.573491
-74.0,-72.0,20.0,14.586691
-74.0,-70.0,20.0,14.8738165
-74.0,-68.0,20.0,15.521644
-74.0,-66.0,20.0,15.162273
-74.0,-64.0,20.0,14.460465
-74.0,-62.0,20.0,14.447567
-74.0,-60.0,20.0,14.885857
-74.0,-58.0,20.0,14.468567
-74.0,-56.0,20.0,13.885159
-74.0,-54.0,20.0,14.355026
-74.0,-52.0,20.0,15.147517
-74.0,-50.0,20.0,15.332192
-74.0,-48.0,20.0,14.800718
-74.0,-46.0,20.0,14.1493435
-74.0,-44.0,20.0,14.255205
-74.0,-42.0,20.0,14.737891
-74.0,-40.0,20.0,15.198698
-74.0,-38.0,20.0,15.184858
-74.0,-36.0,20.0,14.742242
-74.0,-34.0,20.0,14.450274
-74.0,-32.0,20.0,14.843884
-74.0,-30.0,20.0,14.921268
-74.0,-28.0,20.0,15.069329
-74.0,-26.0,20.0,15.036606
-74.0,-24.0,20.0,14.714378
-74.0,-22.0,20.0,14.60215
-74.0,-20.0,20.0,14.481726
-74.0,-18.0,20.0,14.994519
-74.0,-16.0,20.0,15.432681
-74.0,-14.0,20.0,14.915337
-74.0,-12.0,20.0,14.738527
-74.0,-10.0,20.0,14.781742
-74.0,-8.0,20.0,15.302299
-74.0,-6.0,20.0,14.922578
-74.0,-4.0,20.0,14.998832
-74.0,-2.0,20.0,15.234229
-74.0,0.0,20.0,15.109752
-74.0,2.0,20.0,14.716395
-74.0,4.0,20.0,14.350199
-74.0,6.0,20.0,14.934939
-74.0,8.0,20.0,14.880225
-74.0,10.0,20.0,14.636312
-74.0,12.0,20.0,15.430794
-74.0,14.0,20.0,15.434804
-74.0,16.0,20.0,14.768247
-74.0,18.0,20.0,14.615546
-74.0,20.0,20.0,14.9777155
-74.0,22.0,20.0,14.829954
-74.0,24.0,20.0,14.927673
-74.0,26.0,20.0,15.2654505
-74.0,28.0,20.0,15.546376
-74.0,30.0,20.0,14.990072
-74.0,32.0,20.0,13.977865
-74.0,34.0,20.0,13.833818
-74.0,36.0,20.0,14.630726
-74.0,38.0,20.0,14.837661
-74.0,40.0,20.0,14.90856
-74.0,42.0,20.0,15.212478
-74.0,44.0,20.0,15.646101
-74.0,46.0,20.0,15.89345
-74.0,48.0,20.0,15.584437
-74.0,50.0,20.0,14.9331665
-74.0,52.0,20.0,14.216279
-74.0,54.0,20.0,14.064403
-74.0,56.0,20.0,14.0173855
-74.0,58.0,20.0,14.567068
-74.0,60.0,20.0,14.923752
-74.0,62.0,20.0,15.424739
-74.0,64.0,20.0,15.568966
-74.0,66.0,20.0,15.545973
-74.0,68.0,20.0,15.306805
-74.0,70.0,20.0,14.660392
-74.0,72.0,20.0,14.618641
-74.0,74.0,20.0,15.084535
-74.0,76.0,20.0,14.9461565
-74.0,78.0,20.0,14.777277
-74.0,80.0,20.0,14.844695
-74.0,82.0,20.0,14.932209
-74.0,84.0,20.0,14.735826
-74.0,86.0,20.0,14.679607
-74.0,88.0,20.0,14.481933
-74.0,90.0,20.0,14.88712
-74.0,92.0,20.0,15.216722
-74.0,94.0,20.0,15.428766
-74.0,96.0,20.0,15.758547
-74.0,98.0,20.0,15.4495125
-74.0,100.0,20.0,14.733353
-74.0,102.0,20.0,15.00679
-74.0,104.0,20.0,15.248372
-74.0,106.0,20.0,14.82229
-74.0,108.0,20.0,14.786292
-74.0,110.0,20.0,14.763142
-74.0,112.0,20.0,14.941122
-74.0,114.0,20.0,15.355397
-74.0,116.0,20.0,15.255089
-74.0,118.0,20.0,15.015025
-74.0,120.0,20.0,15.075801
-74.0,122.0,20.0,14.936257
-74.0,124.0,20.0,14.536073
-74.0,126.0,20.0,14.542052
-74.0,128.0,20.0,14.518668
-74.0,130.0,20.0,15.000455
-74.0,132.0,20.0,15.393673
-74.0,134.0,20.0,15.488784
-74.0,136.0,20.0,15.409477
-74.0,138.0,20.0,14.820181
-74.0,140.0,20.0,15.044538
-74.0,142.0,20.0,15.284683
-74.0,144.0,20.0,14.92924
-74.0,146.0,20.0,14.55014
-74.0,148.0,20.0,14.511325
-74.0,150.0,20.0,14.914105
-74.0,152.0,20.0,14.876051
-74.0,154.0,20.0,14.47496
-74.0,156.0,20.0,15.014929
-74.0,158.0,20.0,15.261306
-74.0,160.0,20.0,14.584288
-74.0,162.0,20.0,14.419789
-74.0,164.0,20.0,14.813466
-74.0,166.0,20.0,14.918885
-74.0,168.0,20.0,14.944254
-74.0,170.0,20.0,14.915969
-74.0,172.0,20.0,15.632181
-74.0,174.0,20.0,15.489223
-74.0,176.0,20.0,14.792265
-74.0,178.0,20.0,14.978244
-74.0,180.0,20.0,15.103226
-72.0,-180.0,20.0,16.768368
-72.0,-178.0,20.0,16.34308
-72.0,-176.0,20.0,15.837837
-72.0,-174.0,20.0,16.445843
-72.0,-172.0,20.0,16.727001
-72.0,-170.0,20.0,16.271635
-72.0,-168.0,20.0,16.000282
-72.0,-166.0,20.0,15.847401
-72.0,-164.0,20.0,15.781753
-72.0,-162.0,20.0,15.767589
-72.0,-160.0,20.0,16.179802
-72.0,-158.0,20.0,16.620914
-72.0,-156.0,20.0,16.507332
-72.0,-154.0,20.0,16.42739
-72.0,-152.0,20.0,16.37834
-72.0,-150.0,20.0,16.400503
-72.0,-148.0,20.0,15.875393
-72.0,-146.0,20.0,15.407329
-72.0,-144.0,20.0,15.797391
-72.0,-142.0,20.0,16.435835
-72.0,-140.0,20.0,16.9884
-72.0,-138.0,20.0,16.680498
-72.0,-136.0,20.0,16.346386
-72.0,-134.0,20.0,16.26912
-72.0,-132.0,20.0,16.408575
-72.0,-130.0,20.0,16.709131
-72.0,-128.0,20.0,16.245134
