lat_deg,lon_deg,h_km,dose_uSvph
-80.0,58.0,8.0,1.7685077
-80.0,60.0,8.0,1.8396448
-80.0,62.0,8.0,1.8551906
-80.0,64.0,8.0,1.7958299
-80.0,66.0,8.0,1.7942352
-80.0,68.0,8.0,1.8464408
-80.0,70.0,8.0,1.8470266
-80.0,72.0,8.0,1.839796
-80.0,74.0,8.0,1.9288957
-80.0,76.0,8.0,2.0123975
-80.0,78.0,8.0,1.9651412
-80.0,80.0,8.0,1.8437977
-80.0,82.0,8.0,1.8528967
-80.0,84.0,8.0,1.9690232
-80.0,86.0,8.0,1.8569598
-80.0,88.0,8.0,1.8033035
-80.0,90.0,8.0,1.8471881
-80.0,92.0,8.0,1.8800783
-80.0,94.0,8.0,1.830942
-80.0,96.0,8.0,1.8375372
-80.0,98.0,8.0,1.8909144
-80.0,100.0,8.0,1.8441416
-80.0,102.0,8.0,1.8859003
-80.0,104.0,8.0,1.9819503
-80.0,106.0,8.0,2.0340514
-80.0,108.0,8.0,1.9425031
-80.0,110.0,8.0,1.847601
-80.0,112.0,8.0,1.9350959
-80.0,114.0,8.0,1.9572359
-80.0,116.0,8.0,1.8982719
-80.0,118.0,8.0,1.8833909
-80.0,120.0,8.0,1.8402821
-80.0,122.0,8.0,1.8125182
-80.0,124.0,8.0,1.7452257
-80.0,126.0,8.0,1.69017
-80.0,128.0,8.0,1.7115233
-80.0,130.0,8.0,1.8412825
-80.0,132.0,8.0,1.9154296
-80.0,134.0,8.0,1.9868419
-80.0,136.0,8.0,1.9791756
-80.0,138.0,8.0,1.8961402
-80.0,140.0,8.0,1.8442472
-80.0,142.0,8.0,1.7892783
-80.0,144.0,8.0,1.7960498
-80.0,146.0,8.0,1.8217232
-80.0,148.0,8.0,1.8122858
-80.0,150.0,8.0,1.8406782
-80.0,152.0,8.0,1.915675
-80.0,154.0,8.0,1.9591544
-80.0,156.0,8.0,1.8808526
-80.0,158.0,8.0,1.834979
-80.0,160.0,8.0,1.8421012
-80.0,162.0,8.0,1.8675491
-80.0,164.0,8.0,1.8606249
-80.0,166.0,8.0,1.8951343
-80.0,168.0,8.0,1.8812497
-80.0,170.0,8.0,1.8436917
-80.0,172.0,8.0,1.8287022
-80.0,174.0,8.0,1.7998234
-80.0,176.0,8.0,1.8400762
-80.0,178.0,8.0,1.8492507
-80.0,180.0,8.0,1.8426402
-78.0,-180.0,8.0,1.8470248
-78.0,-178.0,8.0,1.8683697
-78.0,-176.0,8.0,1.8889961
-78.0,-174.0,8.0,1.8658434
-78.0,-172.0,8.0,1.8420703
-78.0,-170.0,8.0,1.8647848
-78.0,-168.0,8.0,1.8571473
-78.0,-166.0,8.0,1.8929954
-78.0,-164.0,8.0,1.9474574
-78.0,-162.0,8.0,1.9145423
-78.0,-160.0,8.0,1.8906014
-78.0,-158.0,8.0,1.8950231
-78.0,-156.0,8.0,1.8869262
-78.0,-154.0,8.0,1.9106128
-78.0,-152.0,8.0,1.8810579
-78.0,-150.0,8.0,1.89619
-78.0,-148.0,8.0,1.8939537
-78.0,-146.0,8.0,1.8758006
-78.0,-144.0,8.0,1.8479133
-78.0,-142.0,8.0,1.8514067
-78.0,-140.0,8.0,1.8622168
-78.0,-138.0,8.0,1.8868351
-78.0,-136.0,8.0,1.8809586
-78.0,-134.0,8.0,1.8671104
-78.0,-132.0,8.0,1.8248422
-78.0,-130.0,8.0,1.8712326
-78.0,-128.0,8.0,1.880192
-78.0,-126.0,8.0,1.8462056
-78.0,-124.0,8.0,1.8590121
-78.0,-122.0,8.0,1.8489321
-78.0,-120.0,8.0,1.8584535
-78.0,-118.0,8.0,1.9144751
-78.0,-116.0,8.0,1.9001839
-78.0,-114.0,8.0,1.8626107
-78.0,-112.0,8.0,1.8635931
-78.0,-110.0,8.0,1.8646014
-78.0,-108.0,8.0,1.918891
-78.0,-106.0,8.0,1.9462779
-78.0,-104.0,8.0,1.8917302
-78.0,-102.0,8.0,1.8219286
-78.0,-100.0,8.0,1.8681474
-78.0,-98.0,8.0,1.9117707
-78.0,-96.0,8.0,1.908332
-78.0,-94.0,8.0,1.8818074
-78.0,-92.0,8.0,1.8885527
-78.0,-90.0,8.0,1.8663158
-78.0,-88.0,8.0,1.8111668
-78.0,-86.0,8.0,1.8370922
-78.0,-84.0,8.0,1.8354725
-78.0,-82.0,8.0,1.8598931
-78.0,-80.0,8.0,1.8654976
-78.0,-78.0,8.0,1.9091312
-78.0,-76.0,8.0,1.9146882
-78.0,-74.0,8.0,1.8320308
-78.0,-72.0,8.0,1.8779681
-78.0,-70.0,8.0,1.9010884
-78.0,-68.0,8.0,1.9085239
-78.0,-66.0,8.0,1.9210734
-78.0,-64.0,8.0,1.9216548
-78.0,-62.0,8.0,1.9019003
-78.0,-60.0,8.0,1.9085845
-78.0,-58.0,8.0,1.9032315
-78.0,-56.0,8.0,1.8944463
-78.0,-54.0,8.0,1.8833957
-78.0,-52.0,8.0,1.8846841
-78.0,-50.0,8.0,1.8812665
-78.0,-48.0,8.0,1.8871726
-78.0,-46.0,8.0,1.8995727
-78.0,-44.0,8.0,1.9315382
-78.0,-42.0,8.0,1.9038883
-78.0,-40.0,8.0,1.9039569
-78.0,-38.0,8.0,1.9396392
-78.0,-36.0,8.0,1.9353273
-78.0,-34.0,8.0,1.9153693
-78.0,-32.0,8.0,1.9288032
-78.0,-30.0,8.0,1.9346651
-78.0,-28.0,8.0,1.9753302
-78.0,-26.0,8.0,2.0006232
-78.0,-24.0,8.0,1.981467
-78.0,-22.0,8.0,1.9577043
-78.0,-20.0,8.0,1.9387761
-78.0,-18.0,8.0,2.01698
-78.0,-16.0,8.0,2.0546253
-78.0,-14.0,8.0,1.9592927
-78.0,-12.0,8.0,1.8957983
-78.0,-10.0,8.0,1.8924174
-78.0,-8.0,8.0,1.889776
-78.0,-6.0,8.0,1.9098667
-78.0,-4.0,8.0,1.9241184
-78.0,-2.0,8.0,1.9506669
-78.0,0.0,8.0,1.8936876
-78.0,2.0,8.0,1.87693
-78.0,4.0,8.0,1.8674505
-78.0,6.0,8.0,1.8437097
-78.0,8.0,8.0,1.8564315
-78.0,10.0,8.0,1.8518945
-78.0,12.0,8.0,1.91244
-78.0,14.0,8.0,1.9108032
-78.0,16.0,8.0,1.8960506
-78.0,18.0,8.0,1.8901646
-78.0,20.0,8.0,1.9081284
-78.0,22.0,8.0,1.9885626
-78.0,24.0,8.0,2.0766218
-78.0,26.0,8.0,2.1025352
-78.0,28.0,8.0,2.083323
-78.0,30.0,8.0,1.953013
-78.0,32.0,8.0,1.8951359
-78.0,34.0,8.0,1.8775378
-78.0,36.0,8.0,1.8728212
-78.0,38.0,8.0,1.8788456
-78.0,40.0,8.0,1.9181185
-78.0,42.0,8.0,1.9710466
-78.0,44.0,8.0,2.0596566
-78.0,46.0,8.0,2.0451102
-78.0,48.0,8.0,1.9775673
-78.0,50.0,8.0,1.958784
-78.0,52.0,8.0,1.974927
-78.0,54.0,8.0,1.9540181
-78.0,56.0,8.0,1.9438396
-78.0,58.0,8.0,1.9314862
-78.0,60.0,8.0,1.9399967
-78.0,62.0,8.0,1.9869354
-78.0,64.0,8.0,1.9861302
-78.0,66.0,8.0,1.9637996
-78.0,68.0,8.0,1.9993347
-78.0,70.0,8.0,2.0106883
-78.0,72.0,8.0,1.9881465
-78.0,74.0,8.0,2.073611
-78.0,76.0,8.0,2.1274686
-78.0,78.0,8.0,2.0767643
-78.0,80.0,8.0,2.0066898
-78.0,82.0,8.0,2.00851
-78.0,84.0,8.0,2.0540876
-78.0,86.0,8.0,1.9701698
-78.0,88.0,8.0,1.9193376
-78.0,90.0,8.0,1.9793168
-78.0,92.0,8.0,1.9915951
-78.0,94.0,8.0,1.9884892
-78.0,96.0,8.0,1.9990181
-78.0,98.0,8.0,1.9800328
-78.0,100.0,8.0,1.9579767
-78.0,102.0,8.0,2.0061827
-78.0,104.0,8.0,2.083211
-78.0,106.0,8.0,2.099661
-78.0,108.0,8.0,2.0396132
-78.0,110.0,8.0,1.9791516
-78.0,112.0,8.0,2.0118809
-78.0,114.0,8.0,2.0206175
-78.0,116.0,8.0,2.0155401
-78.0,118.0,8.0,1.9860464
-78.0,120.0,8.0,1.935708
-78.0,122.0,8.0,1.901247
-78.0,124.0,8.0,1.8953153
-78.0,126.0,8.0,1.8562081
-78.0,128.0,8.0,1.8377786
-78.0,130.0,8.0,1.9295522
-78.0,132.0,8.0,2.0196526
-78.0,134.0,8.0,2.053103
-78.0,136.0,8.0,2.019583
-78.0,138.0,8.0,1.938711
-78.0,140.0,8.0,1.9320556
-78.0,142.0,8.0,1.9156961
-78.0,144.0,8.0,1.9159367
-78.0,146.0,8.0,1.8874614
-78.0,148.0,8.0,1.8446699
-78.0,150.0,8.0,1.8550189
-78.0,152.0,8.0,1.9122756
-78.0,154.0,8.0,1.9390471
-78.0,156.0,8.0,1.9472451
-78.0,158.0,8.0,1.9250032
-78.0,160.0,8.0,1.9020567
-78.0,162.0,8.0,1.8965255
-78.0,164.0,8.0,1.9347334
-78.0,166.0,8.0,1.910201
-78.0,168.0,8.0,1.8964427
-78.0,170.0,8.0,1.8888297
-78.0,172.0,8.0,1.9142879
-78.0,174.0,8.0,1.8742743
-78.0,176.0,8.0,1.8608713
-78.0,178.0,8.0,1.9009128
-78.0,180.0,8.0,1.8470248
-76.0,-180.0,8.0,1.7638565
-76.0,-178.0,8.0,1.7962528
-76.0,-176.0,8.0,1.7826831
-76.0,-174.0,8.0,1.7671224
-76.0,-172.0,8.0,1.7584258
-76.0,-170.0,8.0,1.7869254
-76.0,-168.0,8.0,1.787389
-76.0,-166.0,8.0,1.8370275
-76.0,-164.0,8.0,1.8687557
-76.0,-162.0,8.0,1.8379207
-76.0,-160.0,8.0,1.7979466
-76.0,-158.0,8.0,1.8054258
-76.0,-156.0,8.0,1.8081496
-76.0,-154.0,8.0,1.8092635
-76.0,-152.0,8.0,1.7852973
-76.0,-150.0,8.0,1.7843119
-76.0,-148.0,8.0,1.7749178
-76.0,-146.0,8.0,1.7496307
-76.0,-144.0,8.0,1.7255886
-76.0,-142.0,8.0,1.7604136
-76.0,-140.0,8.0,1.7718493
-76.0,-138.0,8.0,1.7842858
-76.0,-136.0,8.0,1.7866173
-76.0,-134.0,8.0,1.7403463
-76.0,-132.0,8.0,1.7087862
-76.0,-130.0,8.0,1.7862959
-76.0,-128.0,8.0,1.7687958
-76.0,-126.0,8.0,1.7258753
-76.0,-124.0,8.0,1.7429973
-76.0,-122.0,8.0,1.7495161
-76.0,-120.0,8.0,1.7689965
-76.0,-118.0,8.0,1.7901931
-76.0,-116.0,8.0,1.7719063
-76.0,-114.0,8.0,1.8052937
-76.0,-112.0,8.0,1.7731515
-76.0,-110.0,8.0,1.7781948
-76.0,-108.0,8.0,1.8535362
-76.0,-106.0,8.0,1.853035
-76.0,-104.0,8.0,1.7905796
-76.0,-102.0,8.0,1.7309475
-76.0,-100.0,8.0,1.7545403
-76.0,-98.0,8.0,1.8027172
-76.0,-96.0,8.0,1.8015971
-76.0,-94.0,8.0,1.7919058
-76.0,-92.0,8.0,1.7970698
-76.0,-90.0,8.0,1.7695919
-76.0,-88.0,8.0,1.693139
-76.0,-86.0,8.0,1.7147429
-76.0,-84.0,8.0,1.7420073
-76.0,-82.0,8.0,1.7666016
-76.0,-80.0,8.0,1.7678417
-76.0,-78.0,8.0,1.8295714
-76.0,-76.0,8.0,1.816029
-76.0,-74.0,8.0,1.7553123
-76.0,-72.0,8.0,1.8114538
-76.0,-70.0,8.0,1.799204
-76.0,-68.0,8.0,1.811258
-76.0,-66.0,8.0,1.8034787
-76.0,-64.0,8.0,1.8013711
-76.0,-62.0,8.0,1.791333
-76.0,-60.0,8.0,1.8025725
-76.0,-58.0,8.0,1.8093367
-76.0,-56.0,8.0,1.8059107
-76.0,-54.0,8.0,1.7893273
-76.0,-52.0,8.0,1.7950788
-76.0,-50.0,8.0,1.7874128
-76.0,-48.0,8.0,1.7986887
-76.0,-46.0,8.0,1.8449979
-76.0,-44.0,8.0,1.8826874
-76.0,-42.0,8.0,1.8190917
-76.0,-40.0,8.0,1.7757137
-76.0,-38.0,8.0,1.8006432
-76.0,-36.0,8.0,1.8086679
-76.0,-34.0,8.0,1.826482
-76.0,-32.0,8.0,1.8275146
-76.0,-30.0,8.0,1.8362849
-76.0,-28.0,8.0,1.869013
-76.0,-26.0,8.0,1.8909274
-76.0,-24.0,8.0,1.8773735
-76.0,-22.0,8.0,1.8563432
-76.0,-20.0,8.0,1.8614055
-76.0,-18.0,8.0,1.9098086
-76.0,-16.0,8.0,1.9408214
-76.0,-14.0,8.0,1.8796488
-76.0,-12.0,8.0,1.8483214
-76.0,-10.0,8.0,1.8327751
-76.0,-8.0,8.0,1.8148851
-76.0,-6.0,8.0,1.8137668
-76.0,-4.0,8.0,1.8590971
-76.0,-2.0,8.0,1.8925937
-76.0,0.0,8.0,1.8087021
-76.0,2.0,8.0,1.833403
-76.0,4.0,8.0,1.8187902
-76.0,6.0,8.0,1.764134
-76.0,8.0,8.0,1.7582506
-76.0,10.0,8.0,1.789497
-76.0,12.0,8.0,1.8344431
-76.0,14.0,8.0,1.8272009
-76.0,16.0,8.0,1.852058
-76.0,18.0,8.0,1.8469633
-76.0,20.0,8.0,1.8540125
-76.0,22.0,8.0,1.8957667
-76.0,24.0,8.0,1.9646116
-76.0,26.0,8.0,1.9936261
-76.0,28.0,8.0,1.9581777
-76.0,30.0,8.0,1.8263322
-76.0,32.0,8.0,1.7790105
-76.0,34.0,8.0,1.7514838
-76.0,36.0,8.0,1.77814
-76.0,38.0,8.0,1.7944812
-76.0,40.0,8.0,1.8235307
-76.0,42.0,8.0,1.8966118
-76.0,44.0,8.0,1.9856502
-76.0,46.0,8.0,1.9621327
-76.0,48.0,8.0,1.8852062
-76.0,50.0,8.0,1.8314662
-76.0,52.0,8.0,1.8618326
-76.0,54.0,8.0,1.8257773
-76.0,56.0,8.0,1.8134254
-76.0,58.0,8.0,1.8199596
-76.0,60.0,8.0,1.8313628
-76.0,62.0,8.0,1.8808897
-76.0,64.0,8.0,1.8519754
-76.0,66.0,8.0,1.8462279
-76.0,68.0,8.0,1.89889
-76.0,70.0,8.0,1.8993763
-76.0,72.0,8.0,1.888667
-76.0,74.0,8.0,1.9776311
-76.0,76.0,8.0,2.0322013
-76.0,78.0,8.0,1.9693795
-76.0,80.0,8.0,1.8809296
-76.0,82.0,8.0,1.8973969
-76.0,84.0,8.0,1.9483792
-76.0,86.0,8.0,1.8915128
-76.0,88.0,8.0,1.8358248
-76.0,90.0,8.0,1.8673239
-76.0,92.0,8.0,1.8690603
-76.0,94.0,8.0,1.8638765
-76.0,96.0,8.0,1.8826506
-76.0,98.0,8.0,1.8836862
-76.0,100.0,8.0,1.8395879
-76.0,102.0,8.0,1.9122119
-76.0,104.0,8.0,1.9939575
-76.0,106.0,8.0,2.004788
-76.0,108.0,8.0,1.9260918
-76.0,110.0,8.0,1.8536438
-76.0,112.0,8.0,1.8973408
-76.0,114.0,8.0,1.9306558
-76.0,116.0,8.0,1.9025912
-76.0,118.0,8.0,1.8798553
-76.0,120.0,8.0,1.8166612
-76.0,122.0,8.0,1.7657737
-76.0,124.0,8.0,1.774496
-76.0,126.0,8.0,1.744764
-76.0,128.0,8.0,1.7461647
-76.0,130.0,8.0,1.8323686
-76.0,132.0,8.0,1.9202932
-76.0,134.0,8.0,1.9503531
-76.0,136.0,8.0,1.9408354
-76.0,138.0,8.0,1.8465362
-76.0,140.0,8.0,1.8126189
-76.0,142.0,8.0,1.7675905
-76.0,144.0,8.0,1.7740757
-76.0,146.0,8.0,1.7783011
-76.0,148.0,8.0,1.7715279
-76.0,150.0,8.0,1.7949054
-76.0,152.0,8.0,1.8286294
-76.0,154.0,8.0,1.8681766
-76.0,156.0,8.0,1.8628231
-76.0,158.0,8.0,1.8223062
-76.0,160.0,8.0,1.7982184
-76.0,162.0,8.0,1.8145107
-76.0,164.0,8.0,1.8444536
-76.0,166.0,8.0,1.8238719
-76.0,168.0,8.0,1.7987748
-76.0,170.0,8.0,1.7678987
-76.0,172.0,8.0,1.7762203
-76.0,174.0,8.0,1.7597531
-76.0,176.0,8.0,1.760624
-76.0,178.0,8.0,1.7851144
-76.0,180.0,8.0,1.7638565
-74.0,-180.0,8.0,2.0184522
-74.0,-178.0,8.0,2.0146554
-74.0,-176.0,8.0,1.9610288
-74.0,-174.0,8.0,1.9873595
-74.0,-172.0,8.0,1.9835379
-74.0,-170.0,8.0,1.9953009
-74.0,-168.0,8.0,1.9924592
-74.0,-166.0,8.0,2.017585
-74.0,-164.0,8.0,2.0382369
-74.0,-162.0,8.0,2.0102508
-74.0,-160.0,8.0,1.9804623
-74.0,-158.0,8.0,1.9513725
-74.0,-156.0,8.0,1.9862108
-74.0,-154.0,8.0,1.9635377
-74.0,-152.0,8.0,1.9560021
-74.0,-150.0,8.0,1.9735243
-74.0,-148.0,8.0,1.9737499
-74.0,-146.0,8.0,1.989121
-74.0,-144.0,8.0,1.9622016
-74.0,-142.0,8.0,1.9744757
-74.0,-140.0,8.0,1.9893701
-74.0,-138.0,8.0,2.0238788
-74.0,-136.0,8.0,1.9931948
-74.0,-134.0,8.0,1.9440839
-74.0,-132.0,8.0,1.932532
-74.0,-130.0,8.0,2.003559
-74.0,-128.0,8.0,1.9719814
-74.0,-126.0,8.0,1.9343303
-74.0,-124.0,8.0,1.9341438
-74.0,-122.0,8.0,1.9627138
-74.0,-120.0,8.0,2.0032523
-74.0,-118.0,8.0,1.9713823
-74.0,-116.0,8.0,1.931805
-74.0,-114.0,8.0,1.9666798
-74.0,-112.0,8.0,1.9862022
-74.0,-110.0,8.0,1.9805475
-74.0,-108.0,8.0,1.990394
-74.0,-106.0,8.0,2.0445254
-74.0,-104.0,8.0,2.016445
-74.0,-102.0,8.0,1.992381
-74.0,-100.0,8.0,2.004298
-74.0,-98.0,8.0,2.01004
-74.0,-96.0,8.0,2.0124466
-74.0,-94.0,8.0,1.9444871
-74.0,-92.0,8.0,1.9682137
-74.0,-90.0,8.0,1.9575624
-74.0,-88.0,8.0,1.923427
-74.0,-86.0,8.0,1.9508295
-74.0,-84.0,8.0,1.9942673
-74.0,-82.0,8.0,2.0107415
-74.0,-80.0,8.0,2.0051289
-74.0,-78.0,8.0,2.025115
-74.0,-76.0,8.0,2.0179677
-74.0,-74.0,8.0,1.9634935
-74.0,-72.0,8.0,1.9845978
-74.0,-70.0,8.0,1.9627962
-74.0,-68.0,8.0,1.9695169
-74.0,-66.0,8.0,1.9654601
-74.0,-64.0,8.0,1.9729252
-74.0,-62.0,8.0,1.9421219
-74.0,-60.0,8.0,1.978986
-74.0,-58.0,8.0,1.9963382
-74.0,-56.0,8.0,1.955525
-74.0,-54.0,8.0,1.9492216
-74.0,-52.0,8.0,2.0116017
-74.0,-50.0,8.0,1.9979665
-74.0,-48.0,8.0,1.9605179
-74.0,-46.0,8.0,2.0120823
-74.0,-44.0,8.0,2.0366728
-74.0,-42.0,8.0,1.9946264
-74.0,-40.0,8.0,1.9781221
-74.0,-38.0,8.0,1.9738331
-74.0,-36.0,8.0,1.9511529
-74.0,-34.0,8.0,1.9880116
-74.0,-32.0,8.0,1.9993868
-74.0,-30.0,8.0,1.9565411
-74.0,-28.0,8.0,1.977912
-74.0,-26.0,8.0,1.9979141
-74.0,-24.0,8.0,2.0077696
-74.0,-22.0,8.0,1.9637414
-74.0,-20.0,8.0,1.9894423
-74.0,-18.0,8.0,2.020195
-74.0,-16.0,8.0,2.0601747
-74.0,-14.0,8.0,2.0009363
-74.0,-12.0,8.0,1.9644855
-74.0,-10.0,8.0,1.941336
-74.0,-8.0,8.0,1.9118873
-74.0,-6.0,8.0,1.939069
-74.0,-4.0,8.0,1.9566326
-74.0,-2.0,8.0,2.0358703
-74.0,0.0,8.0,2.0065434
-74.0,2.0,8.0,1.993295
-74.0,4.0,8.0,1.9428376
-74.0,6.0,8.0,1.9167898
-74.0,8.0,8.0,1.9408332
-74.0,10.0,8.0,1.9737387
-74.0,12.0,8.0,2.0133433
-74.0,14.0,8.0,2.006958
-74.0,16.0,8.0,2.0052414
-74.0,18.0,8.0,1.9959093
-74.0,20.0,8.0,1.941097
-74.0,22.0,8.0,1.9574827
-74.0,24.0,8.0,2.0201306
-74.0,26.0,8.0,2.0560246
-74.0,28.0,8.0,2.0403197
-74.0,30.0,8.0,1.9517158
-74.0,32.0,8.0,1.881303
-74.0,34.0,8.0,1.8902706
-74.0,36.0,8.0,1.9254348
-74.0,38.0,8.0,1.911322
-74.0,40.0,8.0,1.9775382
-74.0,42.0,8.0,2.0375674
-74.0,44.0,8.0,2.0523186
-74.0,46.0,8.0,2.0543935
-74.0,48.0,8.0,2.0262077
-74.0,50.0,8.0,1.9857014
-74.0,52.0,8.0,1.9797732
-74.0,54.0,8.0,1.964307
-74.0,56.0,8.0,1.9683148
-74.0,58.0,8.0,1.9627911
-74.0,60.0,8.0,1.998596
-74.0,62.0,8.0,1.9660524
-74.0,64.0,8.0,1.8839359
-74.0,66.0,8.0,1.8991092
-74.0,68.0,8.0,1.9355239
-74.0,70.0,8.0,1.923246
-74.0,72.0,8.0,1.9576072
-74.0,74.0,8.0,1.9961956
-74.0,76.0,8.0,2.063866
-74.0,78.0,8.0,2.0007198
-74.0,80.0,8.0,1.9608034
-74.0,82.0,8.0,1.9661952
-74.0,84.0,8.0,2.0499415
-74.0,86.0,8.0,1.9399328
-74.0,88.0,8.0,1.9555438
-74.0,90.0,8.0,1.9881548
-74.0,92.0,8.0,1.9718425
-74.0,94.0,8.0,1.9309903
-74.0,96.0,8.0,1.9658546
-74.0,98.0,8.0,1.9915304
-74.0,100.0,8.0,1.9807192
-74.0,102.0,8.0,2.042127
-74.0,104.0,8.0,2.0712717
-74.0,106.0,8.0,2.0956955
-74.0,108.0,8.0,2.019309
-74.0,110.0,8.0,1.9797434
-74.0,112.0,8.0,2.0531242
-74.0,114.0,8.0,2.069047
-74.0,116.0,8.0,2.0588455
-74.0,118.0,8.0,2.0608385
-74.0,120.0,8.0,1.9995959
-74.0,122.0,8.0,1.9538888
-74.0,124.0,8.0,1.9369091
-74.0,126.0,8.0,1.9042939
-74.0,128.0,8.0,1.873606
-74.0,130.0,8.0,1.9497153
-74.0,132.0,8.0,2.0152738
-74.0,134.0,8.0,2.068455
-74.0,136.0,8.0,2.0759807
-74.0,138.0,8.0,2.0172784
-74.0,140.0,8.0,1.9698926
-74.0,142.0,8.0,1.9393102
-74.0,144.0,8.0,1.977109
-74.0,146.0,8.0,1.9882995
-74.0,148.0,8.0,1.9876194
-74.0,150.0,8.0,1.9775512
-74.0,152.0,8.0,1.9744624
-74.0,154.0,8.0,2.0107448
-74.0,156.0,8.0,2.0086453
-74.0,158.0,8.0,1.9858558
-74.0,160.0,8.0,1.9787984
-74.0,162.0,8.0,2.0184166
-74.0,164.0,8.0,2.0429242
-74.0,166.0,8.0,2.0599325
-74.0,168.0,8.0,2.0303557
-74.0,170.0,8.0,2.0007823
-74.0,172.0,8.0,1.9783565
