lat_deg,lon_deg,h_km,dose_uSvph
-80.0,62.0,18.0,12.072476
-80.0,64.0,18.0,12.10168
-80.0,66.0,18.0,12.144044
-80.0,68.0,18.0,11.97694
-80.0,70.0,18.0,11.708589
-80.0,72.0,18.0,11.400959
-80.0,74.0,18.0,11.635317
-80.0,76.0,18.0,11.701974
-80.0,78.0,18.0,11.752251
-80.0,80.0,18.0,11.743975
-80.0,82.0,18.0,11.72774
-80.0,84.0,18.0,11.631224
-80.0,86.0,18.0,11.525822
-80.0,88.0,18.0,11.400486
-80.0,90.0,18.0,11.764631
-80.0,92.0,18.0,12.239256
-80.0,94.0,18.0,12.435333
-80.0,96.0,18.0,12.560386
-80.0,98.0,18.0,12.312519
-80.0,100.0,18.0,11.795914
-80.0,102.0,18.0,11.786921
-80.0,104.0,18.0,11.986804
-80.0,106.0,18.0,11.717558
-80.0,108.0,18.0,11.723818
-80.0,110.0,18.0,11.754624
-80.0,112.0,18.0,11.857813
-80.0,114.0,18.0,12.076691
-80.0,116.0,18.0,12.048251
-80.0,118.0,18.0,11.848182
-80.0,120.0,18.0,11.753512
-80.0,122.0,18.0,11.795073
-80.0,124.0,18.0,11.455049
-80.0,126.0,18.0,11.498276
-80.0,128.0,18.0,11.363157
-80.0,130.0,18.0,11.751416
-80.0,132.0,18.0,12.214495
-80.0,134.0,18.0,12.377834
-80.0,136.0,18.0,12.170519
-80.0,138.0,18.0,11.693378
-80.0,140.0,18.0,11.769364
-80.0,142.0,18.0,11.93661
-80.0,144.0,18.0,11.783788
-80.0,146.0,18.0,11.551053
-80.0,148.0,18.0,11.454773
-80.0,150.0,18.0,11.748889
-80.0,152.0,18.0,11.899541
-80.0,154.0,18.0,11.6658745
-80.0,156.0,18.0,11.844075
-80.0,158.0,18.0,12.12403
-80.0,160.0,18.0,11.749327
-80.0,162.0,18.0,11.535102
-80.0,164.0,18.0,11.821083
-80.0,166.0,18.0,12.117106
-80.0,168.0,18.0,11.993224
-80.0,170.0,18.0,11.741065
-80.0,172.0,18.0,12.210691
-80.0,174.0,18.0,12.1837225
-80.0,176.0,18.0,11.521088
-80.0,178.0,18.0,11.589635
-80.0,180.0,18.0,11.752548
-78.0,-180.0,18.0,12.724718
-78.0,-178.0,18.0,12.339288
-78.0,-176.0,18.0,12.176271
-78.0,-174.0,18.0,12.697795
-78.0,-172.0,18.0,13.070382
-78.0,-170.0,18.0,12.677929
-78.0,-168.0,18.0,12.359612
-78.0,-166.0,18.0,12.582481
-78.0,-164.0,18.0,12.24532
-78.0,-162.0,18.0,12.239028
-78.0,-160.0,18.0,12.574045
-78.0,-158.0,18.0,12.92465
-78.0,-156.0,18.0,12.823419
-78.0,-154.0,18.0,12.489857
-78.0,-152.0,18.0,12.2282505
-78.0,-150.0,18.0,12.403763
-78.0,-148.0,18.0,12.334511
-78.0,-146.0,18.0,12.027449
-78.0,-144.0,18.0,11.757767
-78.0,-142.0,18.0,11.891838
-78.0,-140.0,18.0,12.213994
-78.0,-138.0,18.0,12.108979
-78.0,-136.0,18.0,11.699941
-78.0,-134.0,18.0,11.6802
-78.0,-132.0,18.0,11.914405
-78.0,-130.0,18.0,12.381712
-78.0,-128.0,18.0,12.3126745
-78.0,-126.0,18.0,11.867485
-78.0,-124.0,18.0,11.980558
-78.0,-122.0,18.0,11.920962
-78.0,-120.0,18.0,12.263389
-78.0,-118.0,18.0,12.212112
-78.0,-116.0,18.0,12.095612
-78.0,-114.0,18.0,12.288764
-78.0,-112.0,18.0,12.471064
-78.0,-110.0,18.0,12.363347
-78.0,-108.0,18.0,12.233336
-78.0,-106.0,18.0,12.127453
-78.0,-104.0,18.0,12.137658
-78.0,-102.0,18.0,12.060396
-78.0,-100.0,18.0,12.487582
-78.0,-98.0,18.0,12.9533
-78.0,-96.0,18.0,12.949397
-78.0,-94.0,18.0,12.553608
-78.0,-92.0,18.0,12.339614
-78.0,-90.0,18.0,12.1875515
-78.0,-88.0,18.0,11.902483
-78.0,-86.0,18.0,11.798023
-78.0,-84.0,18.0,12.046117
-78.0,-82.0,18.0,12.39871
-78.0,-80.0,18.0,12.105795
-78.0,-78.0,18.0,11.977745
-78.0,-76.0,18.0,11.904969
-78.0,-74.0,18.0,11.771471
-78.0,-72.0,18.0,11.91378
-78.0,-70.0,18.0,12.329739
-78.0,-68.0,18.0,12.67352
-78.0,-66.0,18.0,12.594727
-78.0,-64.0,18.0,12.11641
-78.0,-62.0,18.0,11.877347
-78.0,-60.0,18.0,12.094959
-78.0,-58.0,18.0,11.68304
-78.0,-56.0,18.0,11.225858
-78.0,-54.0,18.0,11.491074
-78.0,-52.0,18.0,12.117158
-78.0,-50.0,18.0,12.26578
-78.0,-48.0,18.0,11.970879
-78.0,-46.0,18.0,11.894934
-78.0,-44.0,18.0,12.116043
-78.0,-42.0,18.0,12.264944
-78.0,-40.0,18.0,12.356937
-78.0,-38.0,18.0,12.19704
-78.0,-36.0,18.0,12.247204
-78.0,-34.0,18.0,12.313834
-78.0,-32.0,18.0,12.380569
-78.0,-30.0,18.0,12.568503
-78.0,-28.0,18.0,12.87491
-78.0,-26.0,18.0,12.985223
-78.0,-24.0,18.0,13.003904
-78.0,-22.0,18.0,12.976845
-78.0,-20.0,18.0,12.743405
-78.0,-18.0,18.0,12.663305
-78.0,-16.0,18.0,12.721722
-78.0,-14.0,18.0,12.569741
-78.0,-12.0,18.0,12.484314
-78.0,-10.0,18.0,12.438756
-78.0,-8.0,18.0,12.572655
-78.0,-6.0,18.0,12.533217
-78.0,-4.0,18.0,12.652929
-78.0,-2.0,18.0,12.774287
-78.0,0.0,18.0,12.519113
-78.0,2.0,18.0,12.307922
-78.0,4.0,18.0,12.217165
-78.0,6.0,18.0,12.346177
-78.0,8.0,18.0,12.394422
-78.0,10.0,18.0,12.531724
-78.0,12.0,18.0,12.832839
-78.0,14.0,18.0,12.747511
-78.0,16.0,18.0,12.6662035
-78.0,18.0,18.0,12.618619
-78.0,20.0,18.0,12.578897
-78.0,22.0,18.0,13.015204
-78.0,24.0,18.0,13.551979
-78.0,26.0,18.0,13.51554
-78.0,28.0,18.0,13.152746
-78.0,30.0,18.0,12.454317
-78.0,32.0,18.0,12.079885
-78.0,34.0,18.0,11.685057
-78.0,36.0,18.0,11.705018
-78.0,38.0,18.0,11.919394
-78.0,40.0,18.0,12.279474
-78.0,42.0,18.0,12.97141
-78.0,44.0,18.0,13.266785
-78.0,46.0,18.0,13.095963
-78.0,48.0,18.0,12.928429
-78.0,50.0,18.0,12.654239
-78.0,52.0,18.0,12.381054
-78.0,54.0,18.0,12.2816
-78.0,56.0,18.0,12.227638
-78.0,58.0,18.0,12.254301
-78.0,60.0,18.0,12.493514
-78.0,62.0,18.0,13.188993
-78.0,64.0,18.0,13.464925
-78.0,66.0,18.0,13.282441
-78.0,68.0,18.0,13.168287
-78.0,70.0,18.0,12.948057
-78.0,72.0,18.0,12.743278
-78.0,74.0,18.0,12.751046
-78.0,76.0,18.0,12.7373905
-78.0,78.0,18.0,12.728554
-78.0,80.0,18.0,12.826569
-78.0,82.0,18.0,12.894266
-78.0,84.0,18.0,12.9857
-78.0,86.0,18.0,12.628268
-78.0,88.0,18.0,12.561442
-78.0,90.0,18.0,12.89465
-78.0,92.0,18.0,13.189824
-78.0,94.0,18.0,13.338929
-78.0,96.0,18.0,13.548545
-78.0,98.0,18.0,13.461933
-78.0,100.0,18.0,13.050438
-78.0,102.0,18.0,12.997253
-78.0,104.0,18.0,13.01033
-78.0,106.0,18.0,12.97226
-78.0,108.0,18.0,13.051545
-78.0,110.0,18.0,13.177163
-78.0,112.0,18.0,13.137474
-78.0,114.0,18.0,13.313873
-78.0,116.0,18.0,13.156312
-78.0,118.0,18.0,12.965486
-78.0,120.0,18.0,12.895118
-78.0,122.0,18.0,12.930301
-78.0,124.0,18.0,12.674586
-78.0,126.0,18.0,12.5615835
-78.0,128.0,18.0,12.62452
-78.0,130.0,18.0,13.125884
-78.0,132.0,18.0,13.409696
-78.0,134.0,18.0,13.285833
-78.0,136.0,18.0,12.873142
-78.0,138.0,18.0,12.487815
-78.0,140.0,18.0,12.706232
-78.0,142.0,18.0,12.961564
-78.0,144.0,18.0,12.640307
-78.0,146.0,18.0,12.255745
-78.0,148.0,18.0,12.243341
-78.0,150.0,18.0,12.5890465
-78.0,152.0,18.0,12.62626
-78.0,154.0,18.0,12.502928
-78.0,156.0,18.0,12.910222
-78.0,158.0,18.0,13.253424
-78.0,160.0,18.0,12.80598
-78.0,162.0,18.0,12.384139
-78.0,164.0,18.0,12.688089
-78.0,166.0,18.0,12.935135
-78.0,168.0,18.0,12.66374
-78.0,170.0,18.0,12.919774
-78.0,172.0,18.0,13.475793
-78.0,174.0,18.0,13.4997015
-78.0,176.0,18.0,12.809699
-78.0,178.0,18.0,12.547719
-78.0,180.0,18.0,12.724718
-76.0,-180.0,18.0,11.516054
-76.0,-178.0,18.0,11.233949
-76.0,-176.0,18.0,11.208169
-76.0,-174.0,18.0,11.519662
-76.0,-172.0,18.0,11.854195
-76.0,-170.0,18.0,11.596238
-76.0,-168.0,18.0,11.382029
-76.0,-166.0,18.0,11.433711
-76.0,-164.0,18.0,11.08155
-76.0,-162.0,18.0,11.167542
-76.0,-160.0,18.0,11.577759
-76.0,-158.0,18.0,11.884488
-76.0,-156.0,18.0,11.809145
-76.0,-154.0,18.0,11.592393
-76.0,-152.0,18.0,11.3206
-76.0,-150.0,18.0,11.435939
-76.0,-148.0,18.0,11.244614
-76.0,-146.0,18.0,10.953585
-76.0,-144.0,18.0,10.88161
-76.0,-142.0,18.0,11.060051
-76.0,-140.0,18.0,11.322204
-76.0,-138.0,18.0,11.2734165
-76.0,-136.0,18.0,10.929097
-76.0,-134.0,18.0,10.907936
-76.0,-132.0,18.0,11.198666
-76.0,-130.0,18.0,11.485831
-76.0,-128.0,18.0,11.340137
-76.0,-126.0,18.0,11.039616
-76.0,-124.0,18.0,11.087546
-76.0,-122.0,18.0,11.102421
-76.0,-120.0,18.0,11.377424
-76.0,-118.0,18.0,11.303889
-76.0,-116.0,18.0,11.113612
-76.0,-114.0,18.0,11.451002
-76.0,-112.0,18.0,11.602272
-76.0,-110.0,18.0,11.496382
-76.0,-108.0,18.0,11.303969
-76.0,-106.0,18.0,11.368514
-76.0,-104.0,18.0,11.321169
-76.0,-102.0,18.0,11.183089
-76.0,-100.0,18.0,11.534646
-76.0,-98.0,18.0,11.958918
-76.0,-96.0,18.0,11.916326
-76.0,-94.0,18.0,11.575124
-76.0,-92.0,18.0,11.416852
-76.0,-90.0,18.0,11.497135
-76.0,-88.0,18.0,11.174494
-76.0,-86.0,18.0,10.927211
-76.0,-84.0,18.0,11.327565
-76.0,-82.0,18.0,11.550612
-76.0,-80.0,18.0,11.340417
-76.0,-78.0,18.0,11.123014
-76.0,-76.0,18.0,11.16947
-76.0,-74.0,18.0,10.941053
-76.0,-72.0,18.0,11.024095
-76.0,-70.0,18.0,11.376099
-76.0,-68.0,18.0,11.669421
-76.0,-66.0,18.0,11.5847225
-76.0,-64.0,18.0,11.227658
-76.0,-62.0,18.0,11.035302
-76.0,-60.0,18.0,11.379796
-76.0,-58.0,18.0,10.94096
-76.0,-56.0,18.0,10.459095
-76.0,-54.0,18.0,10.808305
-76.0,-52.0,18.0,11.28452
-76.0,-50.0,18.0,11.300477
-76.0,-48.0,18.0,11.110124
-76.0,-46.0,18.0,11.133792
-76.0,-44.0,18.0,11.339233
-76.0,-42.0,18.0,11.2578945
-76.0,-40.0,18.0,11.494137
-76.0,-38.0,18.0,11.338341
-76.0,-36.0,18.0,11.4140215
-76.0,-34.0,18.0,11.387286
-76.0,-32.0,18.0,11.46863
-76.0,-30.0,18.0,11.664946
-76.0,-28.0,18.0,11.995054
-76.0,-26.0,18.0,12.006886
-76.0,-24.0,18.0,11.936933
-76.0,-22.0,18.0,11.965381
-76.0,-20.0,18.0,11.759959
-76.0,-18.0,18.0,11.599797
-76.0,-16.0,18.0,11.659897
-76.0,-14.0,18.0,11.536445
-76.0,-12.0,18.0,11.502674
-76.0,-10.0,18.0,11.544093
-76.0,-8.0,18.0,11.8199835
-76.0,-6.0,18.0,11.553053
-76.0,-4.0,18.0,11.75196
-76.0,-2.0,18.0,11.848103
-76.0,0.0,18.0,11.587662
-76.0,2.0,18.0,11.454961
-76.0,4.0,18.0,11.302886
-76.0,6.0,18.0,11.712223
-76.0,8.0,18.0,11.712905
-76.0,10.0,18.0,11.754812
-76.0,12.0,18.0,11.966667
-76.0,14.0,18.0,11.924504
-76.0,16.0,18.0,11.63611
-76.0,18.0,18.0,11.584579
-76.0,20.0,18.0,11.688144
-76.0,22.0,18.0,11.913041
-76.0,24.0,18.0,12.414112
-76.0,26.0,18.0,12.282999
-76.0,28.0,18.0,12.125284
-76.0,30.0,18.0,11.668222
-76.0,32.0,18.0,11.222742
-76.0,34.0,18.0,10.763577
-76.0,36.0,18.0,10.972318
-76.0,38.0,18.0,11.234069
-76.0,40.0,18.0,11.719709
-76.0,42.0,18.0,12.092111
-76.0,44.0,18.0,12.314257
-76.0,46.0,18.0,12.240146
-76.0,48.0,18.0,11.8684025
-76.0,50.0,18.0,11.634513
-76.0,52.0,18.0,11.404858
-76.0,54.0,18.0,11.331293
-76.0,56.0,18.0,11.313031
-76.0,58.0,18.0,11.284593
-76.0,60.0,18.0,11.526453
-76.0,62.0,18.0,12.130391
-76.0,64.0,18.0,12.317516
-76.0,66.0,18.0,12.221107
-76.0,68.0,18.0,12.185878
-76.0,70.0,18.0,11.859651
-76.0,72.0,18.0,11.492219
-76.0,74.0,18.0,11.59895
-76.0,76.0,18.0,11.581022
-76.0,78.0,18.0,11.733622
-76.0,80.0,18.0,11.758715
-76.0,82.0,18.0,12.007979
-76.0,84.0,18.0,11.965674
-76.0,86.0,18.0,11.764443
-76.0,88.0,18.0,11.522502
-76.0,90.0,18.0,11.726277
-76.0,92.0,18.0,11.989479
-76.0,94.0,18.0,12.283597
-76.0,96.0,18.0,12.591316
-76.0,98.0,18.0,12.484284
-76.0,100.0,18.0,11.957766
-76.0,102.0,18.0,12.062639
-76.0,104.0,18.0,12.138529
-76.0,106.0,18.0,11.744117
-76.0,108.0,18.0,11.751716
-76.0,110.0,18.0,11.921782
-76.0,112.0,18.0,11.970864
-76.0,114.0,18.0,12.1256485
-76.0,116.0,18.0,12.115509
-76.0,118.0,18.0,11.781105
-76.0,120.0,18.0,11.713028
-76.0,122.0,18.0,11.801453
-76.0,124.0,18.0,11.575805
-76.0,126.0,18.0,11.507576
-76.0,128.0,18.0,11.464428
-76.0,130.0,18.0,11.8167715
-76.0,132.0,18.0,12.143558
-76.0,134.0,18.0,12.193527
-76.0,136.0,18.0,11.878667
-76.0,138.0,18.0,11.3293915
-76.0,140.0,18.0,11.513209
-76.0,142.0,18.0,11.902492
-76.0,144.0,18.0,11.522903
-76.0,146.0,18.0,11.077796
-76.0,148.0,18.0,11.177342
-76.0,150.0,18.0,11.619931
-76.0,152.0,18.0,11.68348
-76.0,154.0,18.0,11.681441
-76.0,156.0,18.0,12.044109
-76.0,158.0,18.0,12.280396
-76.0,160.0,18.0,11.693836
-76.0,162.0,18.0,11.352907
-76.0,164.0,18.0,11.716207
-76.0,166.0,18.0,11.878075
-76.0,168.0,18.0,11.552348
-76.0,170.0,18.0,11.652324
-76.0,172.0,18.0,12.211108
-76.0,174.0,18.0,12.201606
-76.0,176.0,18.0,11.562449
-76.0,178.0,18.0,11.450554
-76.0,180.0,18.0,11.516054
-74.0,-180.0,18.0,12.682709
-74.0,-178.0,18.0,12.491498
-74.0,-176.0,18.0,12.35014
-74.0,-174.0,18.0,12.648037
-74.0,-172.0,18.0,12.689272
-74.0,-170.0,18.0,12.472303
-74.0,-168.0,18.0,12.345094
-74.0,-166.0,18.0,12.255231
-74.0,-164.0,18.0,12.183264
-74.0,-162.0,18.0,12.20758
-74.0,-160.0,18.0,12.446531
-74.0,-158.0,18.0,12.753281
-74.0,-156.0,18.0,12.665035
-74.0,-154.0,18.0,12.538167
-74.0,-152.0,18.0,12.538191
-74.0,-150.0,18.0,12.500254
-74.0,-148.0,18.0,11.9555855
-74.0,-146.0,18.0,11.688429
-74.0,-144.0,18.0,12.0433
-74.0,-142.0,18.0,12.55019
-74.0,-140.0,18.0,12.830263
-74.0,-138.0,18.0,12.622065
-74.0,-136.0,18.0,12.315073
-74.0,-134.0,18.0,12.331503
-74.0,-132.0,18.0,12.526878
-74.0,-130.0,18.0,12.4957905
-74.0,-128.0,18.0,12.228592
-74.0,-126.0,18.0,11.845083
-74.0,-124.0,18.0,11.80531
-74.0,-122.0,18.0,12.388477
-74.0,-120.0,18.0,12.94381
-74.0,-118.0,18.0,12.755223
-74.0,-116.0,18.0,12.437157
-74.0,-114.0,18.0,12.6844
-74.0,-112.0,18.0,13.0023365
-74.0,-110.0,18.0,12.516009
-74.0,-108.0,18.0,12.219114
-74.0,-106.0,18.0,12.375742
-74.0,-104.0,18.0,12.356849
-74.0,-102.0,18.0,12.20568
-74.0,-100.0,18.0,12.635297
-74.0,-98.0,18.0,13.1462755
-74.0,-96.0,18.0,13.104856
-74.0,-94.0,18.0,12.515958
-74.0,-92.0,18.0,12.258033
-74.0,-90.0,18.0,12.423874
-74.0,-88.0,18.0,12.462853
-74.0,-86.0,18.0,12.351429
-74.0,-84.0,18.0,12.898254
-74.0,-82.0,18.0,13.106212
-74.0,-80.0,18.0,12.583238
-74.0,-78.0,18.0,12.225041
-74.0,-76.0,18.0,12.523402
-74.0,-74.0,18.0,12.310852
-74.0,-72.0,18.0,12.25898
-74.0,-70.0,18.0,12.465798
-74.0,-68.0,18.0,13.019347
-74.0,-66.0,18.0,12.680272
-74.0,-64.0,18.0,12.065892
-74.0,-62.0,18.0,12.007278
-74.0,-60.0,18.0,12.460408
-74.0,-58.0,18.0,12.14369
-74.0,-56.0,18.0,11.558725
-74.0,-54.0,18.0,11.975458
-74.0,-52.0,18.0,12.65331
-74.0,-50.0,18.0,12.753117
-74.0,-48.0,18.0,12.323882
-74.0,-46.0,18.0,11.812248
-74.0,-44.0,18.0,11.970102
-74.0,-42.0,18.0,12.38729
-74.0,-40.0,18.0,12.724242
-74.0,-38.0,18.0,12.682298
-74.0,-36.0,18.0,12.334408
-74.0,-34.0,18.0,12.105348
-74.0,-32.0,18.0,12.434744
-74.0,-30.0,18.0,12.499723
-74.0,-28.0,18.0,12.6633835
-74.0,-26.0,18.0,12.643123
-74.0,-24.0,18.0,12.514001
-74.0,-22.0,18.0,12.34663
-74.0,-20.0,18.0,12.286632
-74.0,-18.0,18.0,12.63571
-74.0,-16.0,18.0,12.95688
-74.0,-14.0,18.0,12.556886
-74.0,-12.0,18.0,12.34537
-74.0,-10.0,18.0,12.443133
-74.0,-8.0,18.0,12.767783
-74.0,-6.0,18.0,12.538203
-74.0,-4.0,18.0,12.550953
-74.0,-2.0,18.0,12.786509
-74.0,0.0,18.0,12.602254
-74.0,2.0,18.0,12.25421
-74.0,4.0,18.0,11.9882555
-74.0,6.0,18.0,12.458291
-74.0,8.0,18.0,12.423844
-74.0,10.0,18.0,12.222063
-74.0,12.0,18.0,12.891684
-74.0,14.0,18.0,12.942842
-74.0,16.0,18.0,12.423743
-74.0,18.0,18.0,12.307712
-74.0,20.0,18.0,12.484269
-74.0,22.0,18.0,12.386859
-74.0,24.0,18.0,12.493688
-74.0,26.0,18.0,12.882169
-74.0,28.0,18.0,12.90152
-74.0,30.0,18.0,12.4430685
-74.0,32.0,18.0,11.654643
-74.0,34.0,18.0,11.556463
-74.0,36.0,18.0,12.149691
-74.0,38.0,18.0,12.342368
-74.0,40.0,18.0,12.513974
-74.0,42.0,18.0,12.766332
-74.0,44.0,18.0,13.081227
-74.0,46.0,18.0,13.291429
-74.0,48.0,18.0,13.074187
-74.0,50.0,18.0,12.461574
-74.0,52.0,18.0,11.958773
-74.0,54.0,18.0,11.788637
-74.0,56.0,18.0,11.796547
-74.0,58.0,18.0,12.241021
-74.0,60.0,18.0,12.4938
-74.0,62.0,18.0,12.802994
-74.0,64.0,18.0,13.005852
-74.0,66.0,18.0,13.034965
-74.0,68.0,18.0,12.757131
-74.0,70.0,18.0,12.335114
-74.0,72.0,18.0,12.429809
-74.0,74.0,18.0,12.793974
-74.0,76.0,18.0,12.584207
-74.0,78.0,18.0,12.387503
-74.0,80.0,18.0,12.448261
-74.0,82.0,18.0,12.55283
-74.0,84.0,18.0,12.380534
-74.0,86.0,18.0,12.357874
-74.0,88.0,18.0,12.139082
-74.0,90.0,18.0,12.47885
-74.0,92.0,18.0,12.706692
-74.0,94.0,18.0,12.952299
-74.0,96.0,18.0,13.161388
-74.0,98.0,18.0,12.907393
-74.0,100.0,18.0,12.4229765
-74.0,102.0,18.0,12.690289
-74.0,104.0,18.0,12.859559
-74.0,106.0,18.0,12.513628
-74.0,108.0,18.0,12.384582
-74.0,110.0,18.0,12.355434
-74.0,112.0,18.0,12.44165
-74.0,114.0,18.0,12.710292
-74.0,116.0,18.0,12.853045
-74.0,118.0,18.0,12.641073
-74.0,120.0,18.0,12.633388
-74.0,122.0,18.0,12.514293
-74.0,124.0,18.0,12.20277
-74.0,126.0,18.0,12.302044
-74.0,128.0,18.0,12.315499
-74.0,130.0,18.0,12.673931
-74.0,132.0,18.0,13.026517
-74.0,134.0,18.0,13.122758
-74.0,136.0,18.0,13.025476
-74.0,138.0,18.0,12.616191
-74.0,140.0,18.0,12.578154
-74.0,142.0,18.0,12.846103
-74.0,144.0,18.0,12.588596
-74.0,146.0,18.0,12.2385435
-74.0,148.0,18.0,12.176132
-74.0,150.0,18.0,12.576885
-74.0,152.0,18.0,12.539202
-74.0,154.0,18.0,12.138283
-74.0,156.0,18.0,12.461443
-74.0,158.0,18.0,12.718188
-74.0,160.0,18.0,12.229233
-74.0,162.0,18.0,12.032436
-74.0,164.0,18.0,12.423829
-74.0,166.0,18.0,12.570643
-74.0,168.0,18.0,12.54929
-74.0,170.0,18.0,12.481528
-74.0,172.0,18.0,13.008861
-74.0,174.0,18.0,12.934703
-74.0,176.0,18.0,12.29649
-74.0,178.0,18.0,12.482763
-74.0,180.0,18.0,12.682709
-72.0,-180.0,18.0,13.905287
-72.0,-178.0,18.0,13.687845
-72.0,-176.0,18.0,13.263024
-72.0,-174.0,18.0,13.686344
-72.0,-172.0,18.0,13.872267
-72.0,-170.0,18.0,13.507776
-72.0,-168.0,18.0,13.296968
-72.0,-166.0,18.0,13.252119
-72.0,-164.0,18.0,13.319617
-72.0,-162.0,18.0,13.266689
-72.0,-160.0,18.0,13.401028
-72.0,-158.0,18.0,13.753021
-72.0,-156.0,18.0,13.835094
-72.0,-154.0,18.0,13.689112
-72.0,-152.0,18.0,13.67457
-72.0,-150.0,18.0,13.691936
-72.0,-148.0,18.0,13.319236
-72.0,-146.0,18.0,13.003198
-72.0,-144.0,18.0,13.2432785
-72.0,-142.0,18.0,13.705212
-72.0,-140.0,18.0,14.120526
-72.0,-138.0,18.0,13.963666
-72.0,-136.0,18.0,13.737238
-72.0,-134.0,18.0,13.750496
-72.0,-132.0,18.0,13.9161625
-72.0,-130.0,18.0,14.049197
-72.0,-128.0,18.0,13.703258
