lat_deg,lon_deg,h_km,dose_uSvph
-80.0,-50.0,14.0,7.461844
-80.0,-48.0,14.0,7.287632
-80.0,-46.0,14.0,7.1443396
-80.0,-44.0,14.0,7.2231746
-80.0,-42.0,14.0,7.3694797
-80.0,-40.0,14.0,7.462438
-80.0,-38.0,14.0,7.5248356
-80.0,-36.0,14.0,7.448728
-80.0,-34.0,14.0,7.2509294
-80.0,-32.0,14.0,7.427575
-80.0,-30.0,14.0,7.459215
-80.0,-28.0,14.0,7.7389746
-80.0,-26.0,14.0,7.8551407
-80.0,-24.0,14.0,7.858565
-80.0,-22.0,14.0,7.598704
-80.0,-20.0,14.0,7.4454665
-80.0,-18.0,14.0,7.6510105
-80.0,-16.0,14.0,7.7034307
-80.0,-14.0,14.0,7.46088
-80.0,-12.0,14.0,7.3938565
-80.0,-10.0,14.0,7.460339
-80.0,-8.0,14.0,7.4693146
-80.0,-6.0,14.0,7.4588823
-80.0,-4.0,14.0,7.617478
-80.0,-2.0,14.0,7.7336845
-80.0,0.0,14.0,7.4594746
-80.0,2.0,14.0,7.357197
-80.0,4.0,14.0,7.1874094
-80.0,6.0,14.0,7.3322067
-80.0,8.0,14.0,7.3897943
-80.0,10.0,14.0,7.4589396
-80.0,12.0,14.0,7.7585406
-80.0,14.0,14.0,7.7514873
-80.0,16.0,14.0,7.625197
-80.0,18.0,14.0,7.5387077
-80.0,20.0,14.0,7.4660974
-80.0,22.0,14.0,7.496305
-80.0,24.0,14.0,7.8899393
-80.0,26.0,14.0,7.87594
-80.0,28.0,14.0,7.7434297
-80.0,30.0,14.0,7.4525933
-80.0,32.0,14.0,7.0723367
-80.0,34.0,14.0,6.9612827
-80.0,36.0,14.0,7.131225
-80.0,38.0,14.0,7.3027725
-80.0,40.0,14.0,7.4749045
-80.0,42.0,14.0,7.647106
-80.0,44.0,14.0,7.823983
-80.0,46.0,14.0,7.894367
-80.0,48.0,14.0,7.671316
-80.0,50.0,14.0,7.4678097
-80.0,52.0,14.0,7.2225237
-80.0,54.0,14.0,7.157167
-80.0,56.0,14.0,7.1580954
-80.0,58.0,14.0,7.2097554
-80.0,60.0,14.0,7.467598
-80.0,62.0,14.0,7.7307568
-80.0,64.0,14.0,7.8553376
-80.0,66.0,14.0,7.8676105
-80.0,68.0,14.0,7.740207
-80.0,70.0,14.0,7.4774075
-80.0,72.0,14.0,7.387814
-80.0,74.0,14.0,7.5743923
-80.0,76.0,14.0,7.5398006
-80.0,78.0,14.0,7.457821
-80.0,80.0,14.0,7.4850826
-80.0,82.0,14.0,7.599608
-80.0,84.0,14.0,7.464417
-80.0,86.0,14.0,7.3294106
-80.0,88.0,14.0,7.2144985
-80.0,90.0,14.0,7.4374137
-80.0,92.0,14.0,7.761401
-80.0,94.0,14.0,7.9118624
-80.0,96.0,14.0,7.969212
-80.0,98.0,14.0,7.884699
-80.0,100.0,14.0,7.464574
-80.0,102.0,14.0,7.576395
-80.0,104.0,14.0,7.737275
-80.0,106.0,14.0,7.613142
-80.0,108.0,14.0,7.5034256
-80.0,110.0,14.0,7.4946327
-80.0,112.0,14.0,7.4569144
-80.0,114.0,14.0,7.525049
-80.0,116.0,14.0,7.543636
-80.0,118.0,14.0,7.4737644
-80.0,120.0,14.0,7.4660707
-80.0,122.0,14.0,7.488924
-80.0,124.0,14.0,7.532913
-80.0,126.0,14.0,7.534686
-80.0,128.0,14.0,7.39312
-80.0,130.0,14.0,7.4623103
-80.0,132.0,14.0,7.6876206
-80.0,134.0,14.0,7.882759
-80.0,136.0,14.0,7.83238
-80.0,138.0,14.0,7.5068808
-80.0,140.0,14.0,7.4695406
-80.0,142.0,14.0,7.5165124
-80.0,144.0,14.0,7.5711026
-80.0,146.0,14.0,7.4584594
-80.0,148.0,14.0,7.313693
-80.0,150.0,14.0,7.449
-80.0,152.0,14.0,7.5919366
-80.0,154.0,14.0,7.4856
-80.0,156.0,14.0,7.4958887
-80.0,158.0,14.0,7.603238
-80.0,160.0,14.0,7.444508
-80.0,162.0,14.0,7.3490844
-80.0,164.0,14.0,7.479547
-80.0,166.0,14.0,7.802521
-80.0,168.0,14.0,7.770496
-80.0,170.0,14.0,7.48522
-80.0,172.0,14.0,7.627635
-80.0,174.0,14.0,7.633613
-80.0,176.0,14.0,7.292075
-80.0,178.0,14.0,7.2696023
-80.0,180.0,14.0,7.4299273
-78.0,-180.0,14.0,7.9994354
-78.0,-178.0,14.0,7.8277035
-78.0,-176.0,14.0,7.974066
-78.0,-174.0,14.0,8.243732
-78.0,-172.0,14.0,8.267799
-78.0,-170.0,14.0,8.108326
-78.0,-168.0,14.0,8.06704
-78.0,-166.0,14.0,8.035936
-78.0,-164.0,14.0,7.9024267
-78.0,-162.0,14.0,7.8126945
-78.0,-160.0,14.0,8.055436
-78.0,-158.0,14.0,8.222437
-78.0,-156.0,14.0,8.221392
-78.0,-154.0,14.0,8.005247
-78.0,-152.0,14.0,7.876505
-78.0,-150.0,14.0,7.9518895
-78.0,-148.0,14.0,7.961564
-78.0,-146.0,14.0,7.749222
-78.0,-144.0,14.0,7.595777
-78.0,-142.0,14.0,7.672646
-78.0,-140.0,14.0,7.8231792
-78.0,-138.0,14.0,7.8794856
-78.0,-136.0,14.0,7.7173686
-78.0,-134.0,14.0,7.5816064
-78.0,-132.0,14.0,7.6976933
-78.0,-130.0,14.0,7.763807
-78.0,-128.0,14.0,7.8616123
-78.0,-126.0,14.0,7.5937343
-78.0,-124.0,14.0,7.565482
-78.0,-122.0,14.0,7.632527
-78.0,-120.0,14.0,7.8866673
-78.0,-118.0,14.0,7.869858
-78.0,-116.0,14.0,7.8963737
-78.0,-114.0,14.0,7.9821615
-78.0,-112.0,14.0,8.025461
-78.0,-110.0,14.0,7.8572855
-78.0,-108.0,14.0,7.669078
-78.0,-106.0,14.0,7.764805
-78.0,-104.0,14.0,7.8541427
-78.0,-102.0,14.0,7.713765
-78.0,-100.0,14.0,7.898518
-78.0,-98.0,14.0,8.220875
-78.0,-96.0,14.0,8.271508
-78.0,-94.0,14.0,7.999811
-78.0,-92.0,14.0,7.8886247
-78.0,-90.0,14.0,7.8133445
-78.0,-88.0,14.0,7.6722875
-78.0,-86.0,14.0,7.684769
-78.0,-84.0,14.0,7.8529744
-78.0,-82.0,14.0,7.9736953
-78.0,-80.0,14.0,7.790164
-78.0,-78.0,14.0,7.7172365
-78.0,-76.0,14.0,7.7437897
-78.0,-74.0,14.0,7.6205153
-78.0,-72.0,14.0,7.7473116
-78.0,-70.0,14.0,7.9920216
-78.0,-68.0,14.0,8.033556
-78.0,-66.0,14.0,7.9823422
-78.0,-64.0,14.0,7.801465
-78.0,-62.0,14.0,7.5739355
-78.0,-60.0,14.0,7.7780175
-78.0,-58.0,14.0,7.4861407
-78.0,-56.0,14.0,7.2557526
-78.0,-54.0,14.0,7.4457345
-78.0,-52.0,14.0,7.830488
-78.0,-50.0,14.0,7.907037
-78.0,-48.0,14.0,7.61338
-78.0,-46.0,14.0,7.6191473
-78.0,-44.0,14.0,7.8180814
-78.0,-42.0,14.0,7.8806314
-78.0,-40.0,14.0,7.9659576
-78.0,-38.0,14.0,7.8101225
-78.0,-36.0,14.0,7.813579
-78.0,-34.0,14.0,7.818879
-78.0,-32.0,14.0,7.8211274
-78.0,-30.0,14.0,7.92542
-78.0,-28.0,14.0,8.155732
-78.0,-26.0,14.0,8.253959
-78.0,-24.0,14.0,8.263385
-78.0,-22.0,14.0,8.11148
-78.0,-20.0,14.0,7.988606
-78.0,-18.0,14.0,8.079627
-78.0,-16.0,14.0,8.128245
-78.0,-14.0,14.0,8.011811
-78.0,-12.0,14.0,8.058957
-78.0,-10.0,14.0,8.0443735
-78.0,-8.0,14.0,8.0556965
-78.0,-6.0,14.0,8.19611
-78.0,-4.0,14.0,8.243345
-78.0,-2.0,14.0,8.283455
-78.0,0.0,14.0,8.078152
-78.0,2.0,14.0,7.93735
-78.0,4.0,14.0,7.763072
-78.0,6.0,14.0,7.8084335
-78.0,8.0,14.0,7.9714828
-78.0,10.0,14.0,8.088705
-78.0,12.0,14.0,8.187065
-78.0,14.0,14.0,8.157098
-78.0,16.0,14.0,8.167953
-78.0,18.0,14.0,8.0927305
-78.0,20.0,14.0,7.9813147
-78.0,22.0,14.0,8.27894
-78.0,24.0,14.0,8.689019
-78.0,26.0,14.0,8.486969
-78.0,28.0,14.0,8.298559
-78.0,30.0,14.0,8.016034
-78.0,32.0,14.0,7.835979
-78.0,34.0,14.0,7.6454725
-78.0,36.0,14.0,7.638525
-78.0,38.0,14.0,7.6972365
-78.0,40.0,14.0,7.940496
-78.0,42.0,14.0,8.251802
-78.0,44.0,14.0,8.376831
-78.0,46.0,14.0,8.270084
-78.0,48.0,14.0,8.157967
-78.0,50.0,14.0,8.12714
-78.0,52.0,14.0,8.163197
-78.0,54.0,14.0,8.028099
-78.0,56.0,14.0,8.07586
-78.0,58.0,14.0,8.040017
-78.0,60.0,14.0,8.118921
-78.0,62.0,14.0,8.591721
-78.0,64.0,14.0,8.783678
-78.0,66.0,14.0,8.701922
-78.0,68.0,14.0,8.629371
-78.0,70.0,14.0,8.345896
-78.0,72.0,14.0,8.195719
-78.0,74.0,14.0,8.244377
-78.0,76.0,14.0,8.192273
-78.0,78.0,14.0,8.128223
-78.0,80.0,14.0,8.226113
-78.0,82.0,14.0,8.484678
-78.0,84.0,14.0,8.479736
-78.0,86.0,14.0,8.261525
-78.0,88.0,14.0,8.082667
-78.0,90.0,14.0,8.2268915
-78.0,92.0,14.0,8.42131
-78.0,94.0,14.0,8.536165
-78.0,96.0,14.0,8.650015
-78.0,98.0,14.0,8.539738
-78.0,100.0,14.0,8.266216
-78.0,102.0,14.0,8.316526
-78.0,104.0,14.0,8.34689
-78.0,106.0,14.0,8.226135
-78.0,108.0,14.0,8.253882
-78.0,110.0,14.0,8.333672
-78.0,112.0,14.0,8.421943
-78.0,114.0,14.0,8.352289
-78.0,116.0,14.0,8.367726
-78.0,118.0,14.0,8.270048
-78.0,120.0,14.0,8.079984
-78.0,122.0,14.0,8.09339
-78.0,124.0,14.0,8.105682
-78.0,126.0,14.0,8.170156
-78.0,128.0,14.0,8.169479
-78.0,130.0,14.0,8.232812
-78.0,132.0,14.0,8.378919
-78.0,134.0,14.0,8.437847
-78.0,136.0,14.0,8.154614
-78.0,138.0,14.0,7.9375467
-78.0,140.0,14.0,8.043631
-78.0,142.0,14.0,8.200136
-78.0,144.0,14.0,8.112191
-78.0,146.0,14.0,7.8796077
-78.0,148.0,14.0,7.7564173
-78.0,150.0,14.0,8.021429
-78.0,152.0,14.0,8.050853
-78.0,154.0,14.0,7.8950973
-78.0,156.0,14.0,8.110925
-78.0,158.0,14.0,8.352803
-78.0,160.0,14.0,8.109942
-78.0,162.0,14.0,7.880019
-78.0,164.0,14.0,8.139881
-78.0,166.0,14.0,8.287786
-78.0,168.0,14.0,8.108166
-78.0,170.0,14.0,8.115755
-78.0,172.0,14.0,8.3993635
-78.0,174.0,14.0,8.346278
-78.0,176.0,14.0,7.982188
-78.0,178.0,14.0,7.9230204
-78.0,180.0,14.0,7.9994354
-76.0,-180.0,14.0,7.3720875
-76.0,-178.0,14.0,7.195172
-76.0,-176.0,14.0,7.217295
-76.0,-174.0,14.0,7.5058446
-76.0,-172.0,14.0,7.5730057
-76.0,-170.0,14.0,7.430347
-76.0,-168.0,14.0,7.4151134
-76.0,-166.0,14.0,7.4382257
-76.0,-164.0,14.0,7.298562
-76.0,-162.0,14.0,7.1951222
-76.0,-160.0,14.0,7.4209743
-76.0,-158.0,14.0,7.528552
-76.0,-156.0,14.0,7.5316815
-76.0,-154.0,14.0,7.3532066
-76.0,-152.0,14.0,7.2501106
-76.0,-150.0,14.0,7.3425756
-76.0,-148.0,14.0,7.2896013
-76.0,-146.0,14.0,7.072433
-76.0,-144.0,14.0,7.0083632
-76.0,-142.0,14.0,7.133121
-76.0,-140.0,14.0,7.2955756
-76.0,-138.0,14.0,7.369398
-76.0,-136.0,14.0,7.193866
-76.0,-134.0,14.0,7.0568166
-76.0,-132.0,14.0,7.1827116
-76.0,-130.0,14.0,7.288423
-76.0,-128.0,14.0,7.2919674
-76.0,-126.0,14.0,7.0846972
-76.0,-124.0,14.0,7.023201
-76.0,-122.0,14.0,7.1154866
-76.0,-120.0,14.0,7.3096933
-76.0,-118.0,14.0,7.2878447
-76.0,-116.0,14.0,7.21049
-76.0,-114.0,14.0,7.460017
-76.0,-112.0,14.0,7.457003
-76.0,-110.0,14.0,7.2539353
-76.0,-108.0,14.0,7.1023974
-76.0,-106.0,14.0,7.263284
-76.0,-104.0,14.0,7.3337264
-76.0,-102.0,14.0,7.123742
-76.0,-100.0,14.0,7.27462
-76.0,-98.0,14.0,7.605022
-76.0,-96.0,14.0,7.6628914
-76.0,-94.0,14.0,7.474573
-76.0,-92.0,14.0,7.3150034
-76.0,-90.0,14.0,7.3451333
-76.0,-88.0,14.0,7.146235
-76.0,-86.0,14.0,7.124283
-76.0,-84.0,14.0,7.351886
-76.0,-82.0,14.0,7.471031
-76.0,-80.0,14.0,7.2354975
-76.0,-78.0,14.0,7.149662
-76.0,-76.0,14.0,7.283098
-76.0,-74.0,14.0,7.104701
-76.0,-72.0,14.0,7.1459002
-76.0,-70.0,14.0,7.331667
-76.0,-68.0,14.0,7.437339
-76.0,-66.0,14.0,7.3898487
-76.0,-64.0,14.0,7.2723255
-76.0,-62.0,14.0,7.106748
-76.0,-60.0,14.0,7.2848577
-76.0,-58.0,14.0,7.0242076
-76.0,-56.0,14.0,6.7520323
-76.0,-54.0,14.0,6.9138913
-76.0,-52.0,14.0,7.245522
-76.0,-50.0,14.0,7.256231
-76.0,-48.0,14.0,7.092461
-76.0,-46.0,14.0,7.0985894
-76.0,-44.0,14.0,7.282877
-76.0,-42.0,14.0,7.2785807
-76.0,-40.0,14.0,7.3624806
-76.0,-38.0,14.0,7.260244
-76.0,-36.0,14.0,7.2991023
-76.0,-34.0,14.0,7.2841444
-76.0,-32.0,14.0,7.284431
-76.0,-30.0,14.0,7.3894615
-76.0,-28.0,14.0,7.60999
-76.0,-26.0,14.0,7.6721945
-76.0,-24.0,14.0,7.67044
-76.0,-22.0,14.0,7.5288987
-76.0,-20.0,14.0,7.396512
-76.0,-18.0,14.0,7.459087
-76.0,-16.0,14.0,7.4813375
-76.0,-14.0,14.0,7.4164677
-76.0,-12.0,14.0,7.446267
-76.0,-10.0,14.0,7.4789333
-76.0,-8.0,14.0,7.4804635
-76.0,-6.0,14.0,7.521356
-76.0,-4.0,14.0,7.670709
-76.0,-2.0,14.0,7.648297
-76.0,0.0,14.0,7.4822083
-76.0,2.0,14.0,7.3851557
-76.0,4.0,14.0,7.226754
-76.0,6.0,14.0,7.3326683
-76.0,8.0,14.0,7.4979906
-76.0,10.0,14.0,7.5013757
-76.0,12.0,14.0,7.5516596
-76.0,14.0,14.0,7.6208005
-76.0,16.0,14.0,7.543569
-76.0,18.0,14.0,7.510638
-76.0,20.0,14.0,7.4195147
-76.0,22.0,14.0,7.728971
-76.0,24.0,14.0,8.013691
-76.0,26.0,14.0,7.8592544
-76.0,28.0,14.0,7.674728
-76.0,30.0,14.0,7.549105
-76.0,32.0,14.0,7.3360486
-76.0,34.0,14.0,7.0965285
-76.0,36.0,14.0,7.1132736
-76.0,38.0,14.0,7.2571735
-76.0,40.0,14.0,7.432271
-76.0,42.0,14.0,7.6652303
-76.0,44.0,14.0,7.79901
-76.0,46.0,14.0,7.7401314
-76.0,48.0,14.0,7.5693717
-76.0,50.0,14.0,7.5001826
-76.0,52.0,14.0,7.454426
-76.0,54.0,14.0,7.3462543
-76.0,56.0,14.0,7.3238497
-76.0,58.0,14.0,7.2679844
-76.0,60.0,14.0,7.4753933
-76.0,62.0,14.0,7.8289504
-76.0,64.0,14.0,8.07007
-76.0,66.0,14.0,8.0626335
-76.0,68.0,14.0,7.9566326
-76.0,70.0,14.0,7.598891
-76.0,72.0,14.0,7.5172167
-76.0,74.0,14.0,7.602368
-76.0,76.0,14.0,7.4577446
-76.0,78.0,14.0,7.40786
-76.0,80.0,14.0,7.490745
-76.0,82.0,14.0,7.7766156
-76.0,84.0,14.0,7.815131
-76.0,86.0,14.0,7.623263
-76.0,88.0,14.0,7.462447
-76.0,90.0,14.0,7.5491953
-76.0,92.0,14.0,7.632583
-76.0,94.0,14.0,7.8136463
-76.0,96.0,14.0,8.059174
-76.0,98.0,14.0,7.919234
-76.0,100.0,14.0,7.5450444
-76.0,102.0,14.0,7.726473
-76.0,104.0,14.0,7.694675
-76.0,106.0,14.0,7.5320907
-76.0,108.0,14.0,7.4982104
-76.0,110.0,14.0,7.562528
-76.0,112.0,14.0,7.6540155
-76.0,114.0,14.0,7.5582776
-76.0,116.0,14.0,7.6239605
-76.0,118.0,14.0,7.573912
-76.0,120.0,14.0,7.409827
-76.0,122.0,14.0,7.485348
-76.0,124.0,14.0,7.495074
-76.0,126.0,14.0,7.6304383
-76.0,128.0,14.0,7.6307945
-76.0,130.0,14.0,7.5835752
-76.0,132.0,14.0,7.636881
-76.0,134.0,14.0,7.799449
-76.0,136.0,14.0,7.6711483
-76.0,138.0,14.0,7.298408
-76.0,140.0,14.0,7.405984
-76.0,142.0,14.0,7.497106
-76.0,144.0,14.0,7.4550586
-76.0,146.0,14.0,7.2412357
-76.0,148.0,14.0,7.235572
-76.0,150.0,14.0,7.484108
-76.0,152.0,14.0,7.5402102
-76.0,154.0,14.0,7.4346247
-76.0,156.0,14.0,7.667774
-76.0,158.0,14.0,7.7570405
-76.0,160.0,14.0,7.4648795
-76.0,162.0,14.0,7.225158
-76.0,164.0,14.0,7.468784
-76.0,166.0,14.0,7.7072997
-76.0,168.0,14.0,7.4491863
-76.0,170.0,14.0,7.5052075
-76.0,172.0,14.0,7.7309413
-76.0,174.0,14.0,7.6850166
-76.0,176.0,14.0,7.3340373
-76.0,178.0,14.0,7.2975483
-76.0,180.0,14.0,7.3720875
-74.0,-180.0,14.0,7.9944897
-74.0,-178.0,14.0,7.9214354
-74.0,-176.0,14.0,7.841786
-74.0,-174.0,14.0,8.069849
-74.0,-172.0,14.0,8.092926
-74.0,-170.0,14.0,7.8848996
-74.0,-168.0,14.0,7.9377246
-74.0,-166.0,14.0,7.9167304
-74.0,-164.0,14.0,7.956469
-74.0,-162.0,14.0,7.8407803
-74.0,-160.0,14.0,7.894203
-74.0,-158.0,14.0,8.072553
-74.0,-156.0,14.0,8.062962
-74.0,-154.0,14.0,7.9742656
-74.0,-152.0,14.0,7.9963026
-74.0,-150.0,14.0,8.014056
-74.0,-148.0,14.0,7.803576
-74.0,-146.0,14.0,7.6339025
-74.0,-144.0,14.0,7.7154922
-74.0,-142.0,14.0,7.967694
-74.0,-140.0,14.0,8.150533
-74.0,-138.0,14.0,8.232935
-74.0,-136.0,14.0,8.019272
-74.0,-134.0,14.0,7.836977
-74.0,-132.0,14.0,7.9385195
-74.0,-130.0,14.0,7.970474
-74.0,-128.0,14.0,7.816007
-74.0,-126.0,14.0,7.628459
-74.0,-124.0,14.0,7.518588
-74.0,-122.0,14.0,7.7667804
-74.0,-120.0,14.0,8.167597
-74.0,-118.0,14.0,8.206647
-74.0,-116.0,14.0,7.987351
-74.0,-114.0,14.0,8.1127
-74.0,-112.0,14.0,8.300444
-74.0,-110.0,14.0,8.047638
-74.0,-108.0,14.0,7.757076
-74.0,-106.0,14.0,7.9448533
-74.0,-104.0,14.0,7.9908023
-74.0,-102.0,14.0,7.82239
-74.0,-100.0,14.0,7.978961
-74.0,-98.0,14.0,8.299246
-74.0,-96.0,14.0,8.41182
-74.0,-94.0,14.0,7.9963636
-74.0,-92.0,14.0,7.7938333
-74.0,-90.0,14.0,7.8546915
-74.0,-88.0,14.0,7.950056
-74.0,-86.0,14.0,7.8346024
-74.0,-84.0,14.0,8.160007
-74.0,-82.0,14.0,8.343676
-74.0,-80.0,14.0,7.962572
-74.0,-78.0,14.0,7.8293905
-74.0,-76.0,14.0,8.085044
-74.0,-74.0,14.0,7.9523673
-74.0,-72.0,14.0,7.8043947
-74.0,-70.0,14.0,7.907672
-74.0,-68.0,14.0,8.307607
-74.0,-66.0,14.0,8.15198
-74.0,-64.0,14.0,7.7625227
-74.0,-62.0,14.0,7.6463237
-74.0,-60.0,14.0,7.948788
-74.0,-58.0,14.0,7.7002854
-74.0,-56.0,14.0,7.339963
-74.0,-54.0,14.0,7.617075
-74.0,-52.0,14.0,8.128276
-74.0,-50.0,14.0,8.133753
-74.0,-48.0,14.0,7.8359284
-74.0,-46.0,14.0,7.576529
-74.0,-44.0,14.0,7.6598606
-74.0,-42.0,14.0,7.9579773
-74.0,-40.0,14.0,8.118401
-74.0,-38.0,14.0,8.072309
-74.0,-36.0,14.0,7.88775
-74.0,-34.0,14.0,7.7712092
-74.0,-32.0,14.0,7.928368
-74.0,-30.0,14.0,8.03349
-74.0,-28.0,14.0,8.145745
-74.0,-26.0,14.0,8.23554
-74.0,-24.0,14.0,8.1882715
-74.0,-22.0,14.0,7.910902
-74.0,-20.0,14.0,7.83716
-74.0,-18.0,14.0,8.002451
-74.0,-16.0,14.0,8.162471
-74.0,-14.0,14.0,7.932588
-74.0,-12.0,14.0,7.6934
-74.0,-10.0,14.0,7.892634
-74.0,-8.0,14.0,8.058438
-74.0,-6.0,14.0,7.9560423
-74.0,-4.0,14.0,7.8599553
-74.0,-2.0,14.0,8.069206
-74.0,0.0,14.0,7.908445
-74.0,2.0,14.0,7.6197033
-74.0,4.0,14.0,7.566209
-74.0,6.0,14.0,7.830169
-74.0,8.0,14.0,7.88116
-74.0,10.0,14.0,7.783514
-74.0,12.0,14.0,8.22742
-74.0,14.0,14.0,8.278132
-74.0,16.0,14.0,7.972471
-74.0,18.0,14.0,7.897656
-74.0,20.0,14.0,7.9512563
-74.0,22.0,14.0,8.037772
-74.0,24.0,14.0,8.160764
-74.0,26.0,14.0,8.259689
-74.0,28.0,14.0,8.160496
-74.0,30.0,14.0,7.866778
-74.0,32.0,14.0,7.5137477
-74.0,34.0,14.0,7.389831
-74.0,36.0,14.0,7.65991
-74.0,38.0,14.0,7.7959223
-74.0,40.0,14.0,7.8714867
-74.0,42.0,14.0,7.97696
-74.0,44.0,14.0,8.18616
-74.0,46.0,14.0,8.381618
-74.0,48.0,14.0,8.265891
-74.0,50.0,14.0,7.8660183
-74.0,52.0,14.0,7.6002297
-74.0,54.0,14.0,7.5030284
-74.0,56.0,14.0,7.6146455
-74.0,58.0,14.0,7.7812614
-74.0,60.0,14.0,7.8753896
-74.0,62.0,14.0,8.007771
-74.0,64.0,14.0,8.25172
-74.0,66.0,14.0,8.285271
-74.0,68.0,14.0,8.100541
-74.0,70.0,14.0,7.8392715
-74.0,72.0,14.0,7.9863095
-74.0,74.0,14.0,8.220947
-74.0,76.0,14.0,8.069008
-74.0,78.0,14.0,7.91473
-74.0,80.0,14.0,7.897172
-74.0,82.0,14.0,7.934347
-74.0,84.0,14.0,7.8452997
-74.0,86.0,14.0,7.7538953
-74.0,88.0,14.0,7.650735
-74.0,90.0,14.0,7.857104
-74.0,92.0,14.0,8.011032
-74.0,94.0,14.0,8.240006
-74.0,96.0,14.0,8.3399105
-74.0,98.0,14.0,8.152717
-74.0,100.0,14.0,7.821663
-74.0,102.0,14.0,8.157742
-74.0,104.0,14.0,8.24842
-74.0,106.0,14.0,8.031157
-74.0,108.0,14.0,7.9426165
-74.0,110.0,14.0,7.8589377
-74.0,112.0,14.0,7.809013
-74.0,114.0,14.0,7.9272885
-74.0,116.0,14.0,8.01592
-74.0,118.0,14.0,7.9692307
-74.0,120.0,14.0,7.8868756
-74.0,122.0,14.0,7.9727826
-74.0,124.0,14.0,7.9101534
-74.0,126.0,14.0,7.988311
-74.0,128.0,14.0,7.8938723
-74.0,130.0,14.0,7.922414
-74.0,132.0,14.0,8.108578
-74.0,134.0,14.0,8.341571
-74.0,136.0,14.0,8.37395
-74.0,138.0,14.0,8.039378
-74.0,140.0,14.0,7.96615
-74.0,142.0,14.0,7.9516563
-74.0,144.0,14.0,7.9784303
-74.0,146.0,14.0,7.867136
-74.0,148.0,14.0,7.8087425
-74.0,150.0,14.0,8.0028925
-74.0,152.0,14.0,8.000402
-74.0,154.0,14.0,7.8456683
-74.0,156.0,14.0,8.007299
-74.0,158.0,14.0,8.117369
-74.0,160.0,14.0,7.7632055
-74.0,162.0,14.0,7.614647
-74.0,164.0,14.0,7.856804
-74.0,166.0,14.0,8.106519
-74.0,168.0,14.0,8.002426
-74.0,170.0,14.0,7.870961
-74.0,172.0,14.0,8.249621
-74.0,174.0,14.0,8.201153
-74.0,176.0,14.0,7.8322864
-74.0,178.0,14.0,7.9307027
-74.0,180.0,14.0,7.9944897
-72.0,-180.0,14.0,8.777595
-72.0,-178.0,14.0,8.654974
-72.0,-176.0,14.0,8.479861
-72.0,-174.0,14.0,8.754571
-72.0,-172.0,14.0,8.794206
-72.0,-170.0,14.0,8.594921
-72.0,-168.0,14.0,8.481989
-72.0,-166.0,14.0,8.477286
-72.0,-164.0,14.0,8.670978
-72.0,-162.0,14.0,8.476405
-72.0,-160.0,14.0,8.4721985
-72.0,-158.0,14.0,8.692355
