lat_deg,lon_deg,h_km,dose_uSvph
-80.0,42.0,10.0,3.5433376
-80.0,44.0,10.0,3.5148363
-80.0,46.0,10.0,3.5411017
-80.0,48.0,10.0,3.504945
-80.0,50.0,10.0,3.458277
-80.0,52.0,10.0,3.5179517
-80.0,54.0,10.0,3.3940916
-80.0,56.0,10.0,3.3620338
-80.0,58.0,10.0,3.4550347
-80.0,60.0,10.0,3.468301
-80.0,62.0,10.0,3.5392382
-80.0,64.0,10.0,3.6346908
-80.0,66.0,10.0,3.687969
-80.0,68.0,10.0,3.6758325
-80.0,70.0,10.0,3.4619157
-80.0,72.0,10.0,3.4699953
-80.0,74.0,10.0,3.5876548
-80.0,76.0,10.0,3.6488354
-80.0,78.0,10.0,3.5032182
-80.0,80.0,10.0,3.4546707
-80.0,82.0,10.0,3.5159366
-80.0,84.0,10.0,3.5690098
-80.0,86.0,10.0,3.4453492
-80.0,88.0,10.0,3.4361897
-80.0,90.0,10.0,3.4619653
-80.0,92.0,10.0,3.4826443
-80.0,94.0,10.0,3.5816321
-80.0,96.0,10.0,3.6961522
-80.0,98.0,10.0,3.5421
-80.0,100.0,10.0,3.461495
-80.0,102.0,10.0,3.5573192
-80.0,104.0,10.0,3.561876
-80.0,106.0,10.0,3.5918095
-80.0,108.0,10.0,3.573091
-80.0,110.0,10.0,3.4658754
-80.0,112.0,10.0,3.5387964
-80.0,114.0,10.0,3.5489185
-80.0,116.0,10.0,3.6354022
-80.0,118.0,10.0,3.644789
-80.0,120.0,10.0,3.457757
-80.0,122.0,10.0,3.4266949
-80.0,124.0,10.0,3.561932
-80.0,126.0,10.0,3.5816495
-80.0,128.0,10.0,3.489752
-80.0,130.0,10.0,3.4612207
-80.0,132.0,10.0,3.6701832
-80.0,134.0,10.0,3.8165796
-80.0,136.0,10.0,3.6674192
-80.0,138.0,10.0,3.4908285
-80.0,140.0,10.0,3.4587271
-80.0,142.0,10.0,3.4197311
-80.0,144.0,10.0,3.4632883
-80.0,146.0,10.0,3.4860857
-80.0,148.0,10.0,3.5016537
-80.0,150.0,10.0,3.472626
-80.0,152.0,10.0,3.5254488
-80.0,154.0,10.0,3.5427423
-80.0,156.0,10.0,3.6114693
-80.0,158.0,10.0,3.5626185
-80.0,160.0,10.0,3.456732
-80.0,162.0,10.0,3.487679
-80.0,164.0,10.0,3.535143
-80.0,166.0,10.0,3.556665
-80.0,168.0,10.0,3.4675694
-80.0,170.0,10.0,3.4577587
-80.0,172.0,10.0,3.6188078
-80.0,174.0,10.0,3.5443525
-80.0,176.0,10.0,3.55899
-80.0,178.0,10.0,3.5685954
-80.0,180.0,10.0,3.4736006
-78.0,-180.0,10.0,3.6144898
-78.0,-178.0,10.0,3.6513424
-78.0,-176.0,10.0,3.6578214
-78.0,-174.0,10.0,3.8021905
-78.0,-172.0,10.0,3.7650144
-78.0,-170.0,10.0,3.6685607
-78.0,-168.0,10.0,3.628356
-78.0,-166.0,10.0,3.6962602
-78.0,-164.0,10.0,3.711164
-78.0,-162.0,10.0,3.586104
-78.0,-160.0,10.0,3.6899774
-78.0,-158.0,10.0,3.7238913
-78.0,-156.0,10.0,3.6422498
-78.0,-154.0,10.0,3.6218772
-78.0,-152.0,10.0,3.6595137
-78.0,-150.0,10.0,3.7131271
-78.0,-148.0,10.0,3.6315176
-78.0,-146.0,10.0,3.5237668
-78.0,-144.0,10.0,3.4872508
-78.0,-142.0,10.0,3.5546896
-78.0,-140.0,10.0,3.6750658
-78.0,-138.0,10.0,3.7486498
-78.0,-136.0,10.0,3.6807225
-78.0,-134.0,10.0,3.5766695
-78.0,-132.0,10.0,3.5836432
-78.0,-130.0,10.0,3.6902738
-78.0,-128.0,10.0,3.6408112
-78.0,-126.0,10.0,3.512545
-78.0,-124.0,10.0,3.4777489
-78.0,-122.0,10.0,3.510665
-78.0,-120.0,10.0,3.6185644
-78.0,-118.0,10.0,3.6263382
-78.0,-116.0,10.0,3.512481
-78.0,-114.0,10.0,3.5799797
-78.0,-112.0,10.0,3.629777
-78.0,-110.0,10.0,3.6396947
-78.0,-108.0,10.0,3.614038
-78.0,-106.0,10.0,3.6859238
-78.0,-104.0,10.0,3.7225323
-78.0,-102.0,10.0,3.6048243
-78.0,-100.0,10.0,3.7023308
-78.0,-98.0,10.0,3.7811437
-78.0,-96.0,10.0,3.8285239
-78.0,-94.0,10.0,3.6969464
-78.0,-92.0,10.0,3.6463993
-78.0,-90.0,10.0,3.684085
-78.0,-88.0,10.0,3.6103425
-78.0,-86.0,10.0,3.5785367
-78.0,-84.0,10.0,3.7109416
-78.0,-82.0,10.0,3.7575953
-78.0,-80.0,10.0,3.6102908
-78.0,-78.0,10.0,3.5918343
-78.0,-76.0,10.0,3.7308366
-78.0,-74.0,10.0,3.5840569
-78.0,-72.0,10.0,3.5610058
-78.0,-70.0,10.0,3.6552722
-78.0,-68.0,10.0,3.6947236
-78.0,-66.0,10.0,3.697269
-78.0,-64.0,10.0,3.5668716
-78.0,-62.0,10.0,3.5056696
-78.0,-60.0,10.0,3.6502764
-78.0,-58.0,10.0,3.6353462
-78.0,-56.0,10.0,3.4715772
-78.0,-54.0,10.0,3.4803286
-78.0,-52.0,10.0,3.5985816
-78.0,-50.0,10.0,3.645549
-78.0,-48.0,10.0,3.524953
-78.0,-46.0,10.0,3.5591006
-78.0,-44.0,10.0,3.6617374
-78.0,-42.0,10.0,3.6294725
-78.0,-40.0,10.0,3.6546257
-78.0,-38.0,10.0,3.6947455
-78.0,-36.0,10.0,3.6719303
-78.0,-34.0,10.0,3.6069698
-78.0,-32.0,10.0,3.6328783
-78.0,-30.0,10.0,3.7017012
-78.0,-28.0,10.0,3.7750678
-78.0,-26.0,10.0,3.8028233
-78.0,-24.0,10.0,3.736889
-78.0,-22.0,10.0,3.642589
-78.0,-20.0,10.0,3.6663282
-78.0,-18.0,10.0,3.7298548
-78.0,-16.0,10.0,3.7430272
-78.0,-14.0,10.0,3.6953628
-78.0,-12.0,10.0,3.7307591
-78.0,-10.0,10.0,3.7379403
-78.0,-8.0,10.0,3.7554512
-78.0,-6.0,10.0,3.858293
-78.0,-4.0,10.0,3.899526
-78.0,-2.0,10.0,3.8349411
-78.0,0.0,10.0,3.741175
-78.0,2.0,10.0,3.7910035
-78.0,4.0,10.0,3.6870604
-78.0,6.0,10.0,3.624526
-78.0,8.0,10.0,3.6958592
-78.0,10.0,10.0,3.737042
-78.0,12.0,10.0,3.7693067
-78.0,14.0,10.0,3.724256
-78.0,16.0,10.0,3.7621007
-78.0,18.0,10.0,3.7520132
-78.0,20.0,10.0,3.6685429
-78.0,22.0,10.0,3.7765357
-78.0,24.0,10.0,3.9550853
-78.0,26.0,10.0,4.020922
-78.0,28.0,10.0,4.0066175
-78.0,30.0,10.0,3.7672646
-78.0,32.0,10.0,3.7060573
-78.0,34.0,10.0,3.6152775
-78.0,36.0,10.0,3.623164
-78.0,38.0,10.0,3.6869328
-78.0,40.0,10.0,3.7094479
-78.0,42.0,10.0,3.741307
-78.0,44.0,10.0,3.7811751
-78.0,46.0,10.0,3.7771409
-78.0,48.0,10.0,3.8187294
-78.0,50.0,10.0,3.7868671
-78.0,52.0,10.0,3.82866
-78.0,54.0,10.0,3.7372916
-78.0,56.0,10.0,3.7604077
-78.0,58.0,10.0,3.845603
-78.0,60.0,10.0,3.8494754
-78.0,62.0,10.0,3.9306557
-78.0,64.0,10.0,4.0795245
-78.0,66.0,10.0,4.1276054
-78.0,68.0,10.0,4.135133
-78.0,70.0,10.0,3.8824747
-78.0,72.0,10.0,3.9271836
-78.0,74.0,10.0,3.9547906
-78.0,76.0,10.0,3.9070141
-78.0,78.0,10.0,3.8086882
-78.0,80.0,10.0,3.8127747
-78.0,82.0,10.0,3.9064794
-78.0,84.0,10.0,3.8468077
-78.0,86.0,10.0,3.753022
-78.0,88.0,10.0,3.7788496
-78.0,90.0,10.0,3.794938
-78.0,92.0,10.0,3.8256023
-78.0,94.0,10.0,3.9464293
-78.0,96.0,10.0,3.9739769
-78.0,98.0,10.0,3.8551602
-78.0,100.0,10.0,3.793724
-78.0,102.0,10.0,3.9376233
-78.0,104.0,10.0,3.9240918
-78.0,106.0,10.0,3.9268732
-78.0,108.0,10.0,3.8843148
-78.0,110.0,10.0,3.845853
-78.0,112.0,10.0,3.7731957
-78.0,114.0,10.0,3.7540166
-78.0,116.0,10.0,3.8526554
-78.0,118.0,10.0,3.8743572
-78.0,120.0,10.0,3.7941067
-78.0,122.0,10.0,3.7694793
-78.0,124.0,10.0,3.8684766
-78.0,126.0,10.0,3.890773
-78.0,128.0,10.0,3.821173
-78.0,130.0,10.0,3.7545033
-78.0,132.0,10.0,3.903695
-78.0,134.0,10.0,4.039418
-78.0,136.0,10.0,3.9205182
-78.0,138.0,10.0,3.746819
-78.0,140.0,10.0,3.7203252
-78.0,142.0,10.0,3.70317
-78.0,144.0,10.0,3.708026
-78.0,146.0,10.0,3.632619
-78.0,148.0,10.0,3.6164005
-78.0,150.0,10.0,3.6631892
-78.0,152.0,10.0,3.7021513
-78.0,154.0,10.0,3.6850286
-78.0,156.0,10.0,3.828724
-78.0,158.0,10.0,3.8510318
-78.0,160.0,10.0,3.663794
-78.0,162.0,10.0,3.6208816
-78.0,164.0,10.0,3.715159
-78.0,166.0,10.0,3.7412615
-78.0,168.0,10.0,3.7493758
-78.0,170.0,10.0,3.6822608
-78.0,172.0,10.0,3.8841684
-78.0,174.0,10.0,3.7613137
-78.0,176.0,10.0,3.6735756
-78.0,178.0,10.0,3.6789196
-78.0,180.0,10.0,3.6144898
-76.0,-180.0,10.0,3.4104924
-76.0,-178.0,10.0,3.446284
-76.0,-176.0,10.0,3.3945026
-76.0,-174.0,10.0,3.493946
-76.0,-172.0,10.0,3.503987
-76.0,-170.0,10.0,3.4617445
-76.0,-168.0,10.0,3.4536903
-76.0,-166.0,10.0,3.5213132
-76.0,-164.0,10.0,3.4854827
-76.0,-162.0,10.0,3.380494
-76.0,-160.0,10.0,3.4351985
-76.0,-158.0,10.0,3.4645894
-76.0,-156.0,10.0,3.4489577
-76.0,-154.0,10.0,3.3856041
-76.0,-152.0,10.0,3.406913
-76.0,-150.0,10.0,3.433908
-76.0,-148.0,10.0,3.3295534
-76.0,-146.0,10.0,3.2640967
-76.0,-144.0,10.0,3.2830632
-76.0,-142.0,10.0,3.3273144
-76.0,-140.0,10.0,3.3856833
-76.0,-138.0,10.0,3.4644918
-76.0,-136.0,10.0,3.4627504
-76.0,-134.0,10.0,3.3445284
-76.0,-132.0,10.0,3.3389103
-76.0,-130.0,10.0,3.4619644
-76.0,-128.0,10.0,3.40858
-76.0,-126.0,10.0,3.3039415
-76.0,-124.0,10.0,3.2439785
-76.0,-122.0,10.0,3.2806835
-76.0,-120.0,10.0,3.3911457
-76.0,-118.0,10.0,3.3579977
-76.0,-116.0,10.0,3.2757683
-76.0,-114.0,10.0,3.319998
-76.0,-112.0,10.0,3.3135784
-76.0,-110.0,10.0,3.38856
-76.0,-108.0,10.0,3.4394913
-76.0,-106.0,10.0,3.4481835
-76.0,-104.0,10.0,3.4928591
-76.0,-102.0,10.0,3.3643131
-76.0,-100.0,10.0,3.4169214
-76.0,-98.0,10.0,3.5068035
-76.0,-96.0,10.0,3.5703332
-76.0,-94.0,10.0,3.457558
-76.0,-92.0,10.0,3.3818512
-76.0,-90.0,10.0,3.405616
-76.0,-88.0,10.0,3.3575728
-76.0,-86.0,10.0,3.3433807
-76.0,-84.0,10.0,3.4292812
-76.0,-82.0,10.0,3.4867096
-76.0,-80.0,10.0,3.3706582
-76.0,-78.0,10.0,3.3766046
-76.0,-76.0,10.0,3.5117843
-76.0,-74.0,10.0,3.382626
-76.0,-72.0,10.0,3.4182572
-76.0,-70.0,10.0,3.4116404
-76.0,-68.0,10.0,3.431766
-76.0,-66.0,10.0,3.4652073
-76.0,-64.0,10.0,3.3654418
-76.0,-62.0,10.0,3.2764375
-76.0,-60.0,10.0,3.4273474
-76.0,-58.0,10.0,3.375507
-76.0,-56.0,10.0,3.169126
-76.0,-54.0,10.0,3.2018094
-76.0,-52.0,10.0,3.335326
-76.0,-50.0,10.0,3.3921373
-76.0,-48.0,10.0,3.2884707
-76.0,-46.0,10.0,3.2989233
-76.0,-44.0,10.0,3.381615
-76.0,-42.0,10.0,3.371119
-76.0,-40.0,10.0,3.4145334
-76.0,-38.0,10.0,3.4418144
-76.0,-36.0,10.0,3.4194453
-76.0,-34.0,10.0,3.3832586
-76.0,-32.0,10.0,3.3974543
-76.0,-30.0,10.0,3.476152
-76.0,-28.0,10.0,3.5338101
-76.0,-26.0,10.0,3.5453873
-76.0,-24.0,10.0,3.4962769
-76.0,-22.0,10.0,3.4294367
-76.0,-20.0,10.0,3.4776635
-76.0,-18.0,10.0,3.5256312
-76.0,-16.0,10.0,3.5293212
-76.0,-14.0,10.0,3.495765
-76.0,-12.0,10.0,3.5251467
-76.0,-10.0,10.0,3.525998
-76.0,-8.0,10.0,3.5285678
-76.0,-6.0,10.0,3.5976667
-76.0,-4.0,10.0,3.6565614
-76.0,-2.0,10.0,3.5998614
-76.0,0.0,10.0,3.5085135
-76.0,2.0,10.0,3.5245097
-76.0,4.0,10.0,3.4323087
-76.0,6.0,10.0,3.3829713
-76.0,8.0,10.0,3.3890386
-76.0,10.0,10.0,3.4942505
-76.0,12.0,10.0,3.490271
-76.0,14.0,10.0,3.4671705
-76.0,16.0,10.0,3.5170307
-76.0,18.0,10.0,3.5171885
-76.0,20.0,10.0,3.4729936
-76.0,22.0,10.0,3.5741036
-76.0,24.0,10.0,3.735983
-76.0,26.0,10.0,3.7520611
-76.0,28.0,10.0,3.712167
-76.0,30.0,10.0,3.4754322
-76.0,32.0,10.0,3.3747778
-76.0,34.0,10.0,3.3017807
-76.0,36.0,10.0,3.3806453
-76.0,38.0,10.0,3.4423847
-76.0,40.0,10.0,3.4919128
-76.0,42.0,10.0,3.5128324
-76.0,44.0,10.0,3.5266366
-76.0,46.0,10.0,3.5286891
-76.0,48.0,10.0,3.5744114
-76.0,50.0,10.0,3.4759235
-76.0,52.0,10.0,3.4701273
-76.0,54.0,10.0,3.3694997
-76.0,56.0,10.0,3.4610112
-76.0,58.0,10.0,3.584173
-76.0,60.0,10.0,3.5027514
-76.0,62.0,10.0,3.533721
-76.0,64.0,10.0,3.669412
-76.0,66.0,10.0,3.7876098
-76.0,68.0,10.0,3.7886488
-76.0,70.0,10.0,3.557764
-76.0,72.0,10.0,3.6537912
-76.0,74.0,10.0,3.7010596
-76.0,76.0,10.0,3.595085
-76.0,78.0,10.0,3.473691
-76.0,80.0,10.0,3.5188363
-76.0,82.0,10.0,3.6424925
-76.0,84.0,10.0,3.5631762
-76.0,86.0,10.0,3.4779172
-76.0,88.0,10.0,3.5129156
-76.0,90.0,10.0,3.4487207
-76.0,92.0,10.0,3.448271
-76.0,94.0,10.0,3.5896966
-76.0,96.0,10.0,3.6848998
-76.0,98.0,10.0,3.5741718
-76.0,100.0,10.0,3.4756558
-76.0,102.0,10.0,3.682341
-76.0,104.0,10.0,3.6412332
-76.0,106.0,10.0,3.5618157
-76.0,108.0,10.0,3.5238302
-76.0,110.0,10.0,3.5375423
-76.0,112.0,10.0,3.4735832
-76.0,114.0,10.0,3.4844658
-76.0,116.0,10.0,3.604808
-76.0,118.0,10.0,3.6119266
-76.0,120.0,10.0,3.4610286
-76.0,122.0,10.0,3.4395027
-76.0,124.0,10.0,3.5831215
-76.0,126.0,10.0,3.6403027
-76.0,128.0,10.0,3.581893
-76.0,130.0,10.0,3.485954
-76.0,132.0,10.0,3.6669085
-76.0,134.0,10.0,3.8385189
-76.0,136.0,10.0,3.6985385
-76.0,138.0,10.0,3.5317078
-76.0,140.0,10.0,3.4628828
-76.0,142.0,10.0,3.465554
-76.0,144.0,10.0,3.473563
-76.0,146.0,10.0,3.4362266
-76.0,148.0,10.0,3.459519
-76.0,150.0,10.0,3.4936028
-76.0,152.0,10.0,3.4548886
-76.0,154.0,10.0,3.4460402
-76.0,156.0,10.0,3.5821414
-76.0,158.0,10.0,3.6028314
-76.0,160.0,10.0,3.458737
-76.0,162.0,10.0,3.4624753
-76.0,164.0,10.0,3.5614417
-76.0,166.0,10.0,3.5565686
-76.0,168.0,10.0,3.4815137
-76.0,170.0,10.0,3.4404163
-76.0,172.0,10.0,3.5593238
-76.0,174.0,10.0,3.4725945
-76.0,176.0,10.0,3.4088
-76.0,178.0,10.0,3.4311042
-76.0,180.0,10.0,3.4104924
-74.0,-180.0,10.0,3.6834912
-74.0,-178.0,10.0,3.6796765
-74.0,-176.0,10.0,3.630887
-74.0,-174.0,10.0,3.7664392
-74.0,-172.0,10.0,3.7630718
-74.0,-170.0,10.0,3.6961386
-74.0,-168.0,10.0,3.6702733
-74.0,-166.0,10.0,3.7558377
-74.0,-164.0,10.0,3.7949274
-74.0,-162.0,10.0,3.6863053
-74.0,-160.0,10.0,3.6695628
-74.0,-158.0,10.0,3.7289562
-74.0,-156.0,10.0,3.7557101
-74.0,-154.0,10.0,3.700321
-74.0,-152.0,10.0,3.680306
-74.0,-150.0,10.0,3.668578
-74.0,-148.0,10.0,3.6643772
-74.0,-146.0,10.0,3.5656605
-74.0,-144.0,10.0,3.5263793
-74.0,-142.0,10.0,3.5866182
-74.0,-140.0,10.0,3.644143
-74.0,-138.0,10.0,3.6774595
-74.0,-136.0,10.0,3.6199977
-74.0,-134.0,10.0,3.571698
-74.0,-132.0,10.0,3.614346
-74.0,-130.0,10.0,3.71032
-74.0,-128.0,10.0,3.7392235
-74.0,-126.0,10.0,3.6108487
-74.0,-124.0,10.0,3.5070765
-74.0,-122.0,10.0,3.540293
-74.0,-120.0,10.0,3.7014143
-74.0,-118.0,10.0,3.6456325
-74.0,-116.0,10.0,3.5984159
-74.0,-114.0,10.0,3.6302302
-74.0,-112.0,10.0,3.635042
-74.0,-110.0,10.0,3.6870832
-74.0,-108.0,10.0,3.6111465
-74.0,-106.0,10.0,3.6707718
-74.0,-104.0,10.0,3.7217326
-74.0,-102.0,10.0,3.6279364
-74.0,-100.0,10.0,3.656633
-74.0,-98.0,10.0,3.7731805
-74.0,-96.0,10.0,3.8893023
-74.0,-94.0,10.0,3.7651548
-74.0,-92.0,10.0,3.6364615
-74.0,-90.0,10.0,3.6325648
-74.0,-88.0,10.0,3.5992308
-74.0,-86.0,10.0,3.5837817
-74.0,-84.0,10.0,3.698542
-74.0,-82.0,10.0,3.7416391
-74.0,-80.0,10.0,3.6686916
-74.0,-78.0,10.0,3.6305106
-74.0,-76.0,10.0,3.6887643
-74.0,-74.0,10.0,3.6476822
-74.0,-72.0,10.0,3.6236176
-74.0,-70.0,10.0,3.6349087
-74.0,-68.0,10.0,3.7595398
-74.0,-66.0,10.0,3.839765
-74.0,-64.0,10.0,3.7368844
-74.0,-62.0,10.0,3.5674343
-74.0,-60.0,10.0,3.6842673
-74.0,-58.0,10.0,3.601426
-74.0,-56.0,10.0,3.3502414
-74.0,-54.0,10.0,3.3721585
-74.0,-52.0,10.0,3.6011255
-74.0,-50.0,10.0,3.7043571
-74.0,-48.0,10.0,3.5783682
-74.0,-46.0,10.0,3.4986699
-74.0,-44.0,10.0,3.5745494
-74.0,-42.0,10.0,3.6572995
-74.0,-40.0,10.0,3.6661358
-74.0,-38.0,10.0,3.6495016
-74.0,-36.0,10.0,3.5946434
-74.0,-34.0,10.0,3.5430784
-74.0,-32.0,10.0,3.6091948
-74.0,-30.0,10.0,3.6439106
-74.0,-28.0,10.0,3.730169
-74.0,-26.0,10.0,3.8199506
-74.0,-24.0,10.0,3.80647
-74.0,-22.0,10.0,3.6728194
-74.0,-20.0,10.0,3.6899655
-74.0,-18.0,10.0,3.6739764
-74.0,-16.0,10.0,3.6942947
-74.0,-14.0,10.0,3.7160084
-74.0,-12.0,10.0,3.7383342
-74.0,-10.0,10.0,3.6938143
-74.0,-8.0,10.0,3.7090142
-74.0,-6.0,10.0,3.7083395
-74.0,-4.0,10.0,3.6873355
-74.0,-2.0,10.0,3.6956491
-74.0,0.0,10.0,3.6403112
-74.0,2.0,10.0,3.6591835
-74.0,4.0,10.0,3.5523605
-74.0,6.0,10.0,3.5246994
-74.0,8.0,10.0,3.5017025
-74.0,10.0,10.0,3.6696444
-74.0,12.0,10.0,3.6993332
-74.0,14.0,10.0,3.7132306
-74.0,16.0,10.0,3.7185528
-74.0,18.0,10.0,3.7677743
-74.0,20.0,10.0,3.7070978
-74.0,22.0,10.0,3.721797
-74.0,24.0,10.0,3.8702674
-74.0,26.0,10.0,3.9083543
-74.0,28.0,10.0,3.8372583
-74.0,30.0,10.0,3.6683023
-74.0,32.0,10.0,3.5075414
-74.0,34.0,10.0,3.4838357
-74.0,36.0,10.0,3.5402024
-74.0,38.0,10.0,3.6339989
-74.0,40.0,10.0,3.6773148
-74.0,42.0,10.0,3.70046
-74.0,44.0,10.0,3.6561103
-74.0,46.0,10.0,3.652367
-74.0,48.0,10.0,3.714202
-74.0,50.0,10.0,3.6684632
-74.0,52.0,10.0,3.6280766
-74.0,54.0,10.0,3.577999
-74.0,56.0,10.0,3.6143353
-74.0,58.0,10.0,3.684931
-74.0,60.0,10.0,3.6677501
-74.0,62.0,10.0,3.6386423
-74.0,64.0,10.0,3.6931362
-74.0,66.0,10.0,3.7930362
-74.0,68.0,10.0,3.8054218
-74.0,70.0,10.0,3.6194406
-74.0,72.0,10.0,3.6722164
-74.0,74.0,10.0,3.7406774
-74.0,76.0,10.0,3.6659937
-74.0,78.0,10.0,3.6388774
-74.0,80.0,10.0,3.641421
-74.0,82.0,10.0,3.645145
-74.0,84.0,10.0,3.7160032
-74.0,86.0,10.0,3.6586242
-74.0,88.0,10.0,3.6763926
-74.0,90.0,10.0,3.678339
-74.0,92.0,10.0,3.6749094
-74.0,94.0,10.0,3.7483273
-74.0,96.0,10.0,3.8260567
-74.0,98.0,10.0,3.789417
-74.0,100.0,10.0,3.7483962
-74.0,102.0,10.0,3.8232677
-74.0,104.0,10.0,3.7627501
-74.0,106.0,10.0,3.728607
-74.0,108.0,10.0,3.7846417
-74.0,110.0,10.0,3.7608228
-74.0,112.0,10.0,3.7298641
-74.0,114.0,10.0,3.8008986
-74.0,116.0,10.0,3.8776503
-74.0,118.0,10.0,3.8684814
-74.0,120.0,10.0,3.7699673
-74.0,122.0,10.0,3.7078125
-74.0,124.0,10.0,3.7908833
-74.0,126.0,10.0,3.8582902
-74.0,128.0,10.0,3.7912805
-74.0,130.0,10.0,3.745215
-74.0,132.0,10.0,3.8231583
-74.0,134.0,10.0,4.02745
-74.0,136.0,10.0,3.9500356
-74.0,138.0,10.0,3.6925726
-74.0,140.0,10.0,3.6801178
-74.0,142.0,10.0,3.723744
-74.0,144.0,10.0,3.8003924
-74.0,146.0,10.0,3.7417388
-74.0,148.0,10.0,3.6957738
-74.0,150.0,10.0,3.6755056
-74.0,152.0,10.0,3.6748068
-74.0,154.0,10.0,3.679235
-74.0,156.0,10.0,3.7471325
-74.0,158.0,10.0,3.7574372
-74.0,160.0,10.0,3.6861129
-74.0,162.0,10.0,3.7056172
-74.0,164.0,10.0,3.7431872
-74.0,166.0,10.0,3.8005922
-74.0,168.0,10.0,3.7264411
-74.0,170.0,10.0,3.6680725
-74.0,172.0,10.0,3.8003056
-74.0,174.0,10.0,3.7361133
-74.0,176.0,10.0,3.7110858
-74.0,178.0,10.0,3.687507
